generation_project	timepoint	load_zone	ChargeMW	DischargeMW	StateOfCharge
Oahu_Battery_4	2025-10-23-02:00	Oahu	62.8114	0	115.152
Oahu_Battery_4	2025-10-23-04:00	Oahu	4.45757	0	122.997
Oahu_Battery_4	2025-10-23-06:00	Oahu	0	61.4986	0
Oahu_Battery_4	2025-10-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-10-23-10:00	Oahu	92.793	0	163.316
Oahu_Battery_4	2025-10-23-12:00	Oahu	80.4829	0	304.965
Oahu_Battery_4	2025-10-23-14:00	Oahu	37.6173	0	371.172
Oahu_Battery_4	2025-10-23-16:00	Oahu	0	0.161464	370.849
Oahu_Battery_4	2025-10-23-18:00	Oahu	0	92.793	185.263
Oahu_Battery_4	2025-10-23-20:00	Oahu	0	70.6453	43.9724
Oahu_Battery_4	2025-10-23-22:00	Oahu	0	21.9862	0
Oahu_Battery_4	2025-11-23-00:00	Oahu	0	52.1867	57.9695
Oahu_Battery_4	2025-11-23-02:00	Oahu	0	0	57.9695
Oahu_Battery_4	2025-11-23-04:00	Oahu	0	28.9847	0
Oahu_Battery_4	2025-11-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2025-11-23-08:00	Oahu	11.8937	0	20.933
Oahu_Battery_4	2025-11-23-10:00	Oahu	47.6903	0	104.868
Oahu_Battery_4	2025-11-23-12:00	Oahu	92.793	0	268.183
Oahu_Battery_4	2025-11-23-14:00	Oahu	58.5162	0	371.172
Oahu_Battery_4	2025-11-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2025-11-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2025-11-23-20:00	Oahu	0	0	185.586
Oahu_Battery_4	2025-11-23-22:00	Oahu	0	11.6216	162.343
Oahu_Battery_4	2025-12-23-00:00	Oahu	48.6937	0	85.7009
Oahu_Battery_4	2025-12-23-02:00	Oahu	84.1693	0	233.839
Oahu_Battery_4	2025-12-23-04:00	Oahu	1.34014	0	236.198
Oahu_Battery_4	2025-12-23-06:00	Oahu	0	44.5405	147.117
Oahu_Battery_4	2025-12-23-08:00	Oahu	0	73.5583	0
Oahu_Battery_4	2025-12-23-10:00	Oahu	74.7582	0	131.574
Oahu_Battery_4	2025-12-23-12:00	Oahu	43.342	0	207.856
Oahu_Battery_4	2025-12-23-14:00	Oahu	92.793	0	371.172
Oahu_Battery_4	2025-12-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2025-12-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2025-12-23-20:00	Oahu	0	92.793	0
Oahu_Battery_4	2025-12-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-02:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-04:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-10:00	Oahu	92.793	0	163.316
Oahu_Battery_4	2030-01-23-12:00	Oahu	92.793	0	326.631
Oahu_Battery_4	2030-01-23-14:00	Oahu	25.3072	0	371.172
Oahu_Battery_4	2030-01-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2030-01-23-18:00	Oahu	0	65.1332	240.905
Oahu_Battery_4	2030-01-23-20:00	Oahu	0	92.793	55.3195
Oahu_Battery_4	2030-01-23-22:00	Oahu	0	27.6598	0
Oahu_Battery_4	2030-02-23-00:00	Oahu	6.39264	0	143.14
Oahu_Battery_4	2030-02-23-02:00	Oahu	1.77749	0	146.268
Oahu_Battery_4	2030-02-23-04:00	Oahu	0	0	146.268
Oahu_Battery_4	2030-02-23-06:00	Oahu	0	73.1342	0
Oahu_Battery_4	2030-02-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-02-23-10:00	Oahu	53.8604	0	94.7944
Oahu_Battery_4	2030-02-23-12:00	Oahu	92.793	0	258.11
Oahu_Battery_4	2030-02-23-14:00	Oahu	64.2397	0	371.172
Oahu_Battery_4	2030-02-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2030-02-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2030-02-23-20:00	Oahu	0	26.8485	131.889
Oahu_Battery_4	2030-02-23-22:00	Oahu	0	0	131.889
Oahu_Battery_4	2030-03-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-02:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-04:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-08:00	Oahu	90.7551	0	159.729
Oahu_Battery_4	2030-03-23-10:00	Oahu	0	0	159.729
Oahu_Battery_4	2030-03-23-12:00	Oahu	0	0	159.729
Oahu_Battery_4	2030-03-23-14:00	Oahu	92.793	0	323.045
Oahu_Battery_4	2030-03-23-16:00	Oahu	27.3451	0	371.172
Oahu_Battery_4	2030-03-23-18:00	Oahu	0	68.7133	233.745
Oahu_Battery_4	2030-03-23-20:00	Oahu	0	79.9372	73.871
Oahu_Battery_4	2030-03-23-22:00	Oahu	0	36.9355	0
Oahu_Battery_4	2030-04-23-00:00	Oahu	9.61705	0	16.926
Oahu_Battery_4	2030-04-23-02:00	Oahu	7.66278	0	30.4125
Oahu_Battery_4	2030-04-23-04:00	Oahu	0	8.89779	12.6169
Oahu_Battery_4	2030-04-23-06:00	Oahu	0	6.30846	0
Oahu_Battery_4	2030-04-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-04-23-10:00	Oahu	59.4478	0	104.628
Oahu_Battery_4	2030-04-23-12:00	Oahu	92.793	0	267.944
Oahu_Battery_4	2030-04-23-14:00	Oahu	49.0385	0	354.251
Oahu_Battery_4	2030-04-23-16:00	Oahu	0	0	354.251
Oahu_Battery_4	2030-04-23-18:00	Oahu	0	92.793	168.665
Oahu_Battery_4	2030-04-23-20:00	Oahu	0	84.3327	0
Oahu_Battery_4	2030-04-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2030-05-23-00:00	Oahu	0	15.6069	0
Oahu_Battery_4	2030-05-23-02:00	Oahu	4.51327	0	7.94335
Oahu_Battery_4	2030-05-23-04:00	Oahu	0	0	7.94335
Oahu_Battery_4	2030-05-23-06:00	Oahu	0	3.97168	0
Oahu_Battery_4	2030-05-23-08:00	Oahu	92.793	0	163.316
Oahu_Battery_4	2030-05-23-10:00	Oahu	3.42347	0	169.341
Oahu_Battery_4	2030-05-23-12:00	Oahu	83.6907	0	316.637
Oahu_Battery_4	2030-05-23-14:00	Oahu	4.80754	0	325.098
Oahu_Battery_4	2030-05-23-16:00	Oahu	0	0	325.098
Oahu_Battery_4	2030-05-23-18:00	Oahu	0	51.338	222.422
Oahu_Battery_4	2030-05-23-20:00	Oahu	0	45.2962	131.83
Oahu_Battery_4	2030-05-23-22:00	Oahu	0	50.3078	31.2139
Oahu_Battery_4	2030-06-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-02:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-04:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-10:00	Oahu	47.4235	0	83.4654
Oahu_Battery_4	2030-06-23-12:00	Oahu	92.793	0	246.781
Oahu_Battery_4	2030-06-23-14:00	Oahu	53.5826	0	341.086
Oahu_Battery_4	2030-06-23-16:00	Oahu	17.0941	0	371.172
Oahu_Battery_4	2030-06-23-18:00	Oahu	0	38.4119	294.348
Oahu_Battery_4	2030-06-23-20:00	Oahu	0	92.793	108.762
Oahu_Battery_4	2030-06-23-22:00	Oahu	0	54.3811	0
Oahu_Battery_4	2030-07-23-00:00	Oahu	34.7332	0	61.1304
Oahu_Battery_4	2030-07-23-02:00	Oahu	27.3288	0	109.229
Oahu_Battery_4	2030-07-23-04:00	Oahu	0	54.6146	0
Oahu_Battery_4	2030-07-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-07-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-07-23-10:00	Oahu	92.793	0	163.316
Oahu_Battery_4	2030-07-23-12:00	Oahu	92.793	0	326.631
Oahu_Battery_4	2030-07-23-14:00	Oahu	0	0	326.631
Oahu_Battery_4	2030-07-23-16:00	Oahu	0	0	326.631
Oahu_Battery_4	2030-07-23-18:00	Oahu	0	0	326.631
Oahu_Battery_4	2030-07-23-20:00	Oahu	0	92.793	141.045
Oahu_Battery_4	2030-07-23-22:00	Oahu	0	70.5227	0
Oahu_Battery_4	2030-08-23-00:00	Oahu	0	92.793	29.8821
Oahu_Battery_4	2030-08-23-02:00	Oahu	0	0	29.8821
Oahu_Battery_4	2030-08-23-04:00	Oahu	0	0	29.8821
