load_zone,period,timepoint_label,Biodiesel,Coal,Diesel,LNG,LSFO,Pellet-Biomass,MSW,SUN,WND,Battery,Battery_4,Battery_6,Battery_Conting,Battery_Reg,CentralTrackingPV,FlatDistPV,H-Power,OffshoreWind,OnshoreWind,SlopedDistPV,curtail_MSW,curtail_SUN,curtail_WND,curtail_Battery,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,zone_demand_mw,StorageNetCharge,ChargeEVs,ShiftDemand,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
Oahu,2035,2035-01-23-02:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,0.0,327.534002779065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,327.534002779065,0.0,0.0,0.0,4.547473508864641e-13,402.3980234225,600.8340027790649,0.0,589.148411146,0.0,70.6004327477,-58.9148411146,512.4984561702,306.9125577286258,0.0,typical
Oahu,2035,2035-01-23-04:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,0.0,322.57427407678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,322.57427407678404,0.0,0.0,0.0,-3.410605131648481e-13,402.3980234225,595.874274076784,0.0,637.86485417,0.0,21.7959053238,-63.786485417,463.6939287463,306.9125577286258,0.0,typical
Oahu,2035,2035-01-23-06:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,0.0,399.290431662472,28.1297586362,0.0,28.1297586362,0.0,0.0,0.0,0.0,42.8,0.0,399.290431662472,0.0,0.0,0.0,-2.2737367544323206e-13,374.2682647863,725.220190298672,0.0,805.800211443,0.0,0.0,-80.5800211443,389.2682647867,306.9125577286258,0.0,typical
Oahu,2035,2035-01-23-08:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,346.52381838977,409.53432748137993,0.0,0.0,0.0,0.0,0.0,233.749547142653,48.24880269517,42.8,0.0,409.53432748137993,64.525468551947,0.0,-6.702016719373205e-11,2.913225216616411e-13,402.3980234225,1029.35814587115,0.0,849.4471863,0.0,111.046280491,68.8646790801,706.7537016235001,534.6922171438943,0.0,typical
Oahu,2035,2035-01-23-10:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,718.8406993161999,353.311598094001,0.0,0.0,0.0,0.0,0.0,441.56137123999997,120.6078595491,42.8,0.0,353.311598094001,156.6714685271,0.0,-1.4559731198460213e-10,4.831690603168681e-13,402.3980234225,1345.4522974102006,0.0,872.638674702,186.751723598,0.0,286.06189911,1001.9755136015,560.6525910182639,0.0,typical
Oahu,2035,2035-01-23-12:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,692.9029571772999,319.344090813052,0.0,0.0,0.0,0.0,0.0,341.12521546249997,153.896729884,42.8,0.0,319.344090813052,197.8810118308,0.0,-1.0867040600714972e-10,3.836930773104541e-13,402.3980234225,1285.5470479903518,0.0,878.943152135,128.715142026,365.783069043,-87.8943152135,936.3962344925001,560.6525910182639,0.0,typical
Oahu,2035,2035-01-23-14:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,622.7236422546001,312.9381063898451,0.0,0.0,0.0,0.0,0.0,321.02168440369996,134.1048420518,42.8,0.0,312.9381063898451,167.5971157991,0.0,3.4228619938403426e-10,-5.684341886080802e-14,402.3980234225,1208.961748644445,0.0,873.812216688,0.0,0.0,335.149531957,864.4287770485,560.6525910182639,0.0,typical
Oahu,2035,2035-01-23-16:00,0.0,163.288581401,0.0,0.0,75.0,0.0,42.8,350.38347930913,378.490520177708,0.0,0.0,0.0,0.0,0.0,242.01429418687,49.0731999714,42.8,0.0,378.490520177708,59.29598515086,0.0,-4.2021852664220205e-10,-7.105427357601002e-14,402.3980234225,1009.9625808878377,0.0,869.213497939,58.5887928976,169.081639845,-86.9213497939,661.7798747641,506.04355699725124,0.0,typical
Oahu,2035,2035-01-23-18:00,0.0,180.0,0.0,0.0,88.666572,0.0,42.8,0.0,392.0329919408529,133.917940736,0.0,133.917940736,0.0,0.0,0.0,0.0,42.8,0.0,392.0329919408529,0.0,0.0,0.0,2.913225216616411e-13,268.4800826865,837.4175046768531,0.0,930.463894085,0.0,0.0,-93.0463894085,310.51351068729997,306.9125577286258,0.0,typical
Oahu,2035,2035-01-23-20:00,0.0,180.0,0.0,0.0,85.9332576,0.0,42.8,0.0,323.69403263973794,136.054359294,0.0,136.054359294,0.0,0.0,0.0,0.0,42.8,0.0,323.69403263973794,0.0,0.0,0.0,-4.156675004196586e-13,266.3436641285,768.481649533738,0.0,853.868499482,0.0,0.0,-85.3868499482,330.97040652889996,306.9125577286258,0.0,typical
Oahu,2035,2035-01-23-22:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,0.0,316.00181589549294,31.0669208337,0.0,31.0669208337,0.0,0.0,0.0,0.0,42.8,0.0,316.00181589549294,0.0,0.0,0.0,-1.4210854715202004e-13,371.3311025888,644.868736729193,0.0,716.520818588,0.0,0.0,-71.6520818588,386.33110258909994,306.9125577286258,0.0,typical
Oahu,2035,2035-02-23-00:00,0.0,180.0,0.0,0.0,203.97199999999998,0.0,42.8,0.0,184.142946936115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,184.142946936115,0.0,0.0,0.0,-2.2737367544323206e-13,402.3980234225,610.914946936115,0.0,642.88659774,32.3170089701,0.0,-64.288659774,471.32903239259997,305.5569122536258,0.0,typical
Oahu,2035,2035-02-23-02:00,0.0,180.0,0.0,0.0,203.97199999999998,0.0,42.8,0.0,226.76599831471404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,226.76599831471404,0.0,0.0,0.0,4.263256414560601e-14,402.3980234225,653.5379983147138,0.0,600.720251405,112.88977205,0.0,-60.0720251405,551.901795473,306.2612966786258,0.0,typical
Oahu,2035,2035-02-23-04:00,0.0,180.0,0.0,0.0,229.945006494,0.0,42.8,0.0,96.5370864255944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,96.5370864255944,0.0,0.0,0.0,4.884981308350689e-14,402.3980234225,549.2820929195943,0.0,610.313436577,0.0,0.0,-61.0313436577,413.03901692880004,270.47738465059444,0.0,typical
Oahu,2035,2035-02-23-06:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,20.48375978023139,134.925418519,0.0,134.925418519,0.0,0.0,0.0,0.0,42.8,0.0,20.48375978023139,0.0,0.0,0.0,7.105427357601002e-15,267.4726049035,618.7951782992315,0.0,687.55019811,0.0,0.0,-68.755019811,267.4726049042,200.4837597802314,0.0,typical
Oahu,2035,2035-02-23-08:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,656.367526467821,26.1056565425,0.0,0.0,0.0,0.0,0.0,509.1738611433,60.847401884970004,42.8,0.0,26.1056565425,86.346263439551,0.0,3.028297612672759e-10,-3.552713678800501e-15,402.3980234225,995.2731830103211,0.0,810.146481238,231.0886460231,35.0527038729,-81.0146481238,668.5393733195,449.56989685818985,0.0,typical
Oahu,2035,2035-02-23-10:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,894.55879439429,22.589701502047998,0.0,0.0,0.0,0.0,0.0,604.2897439085,124.227048333,42.8,0.0,22.589701502047998,166.04200215279,0.0,2.745785820934543e-10,1.1102230246251565e-14,402.3980234225,1229.9484958963383,0.0,860.787066699,0.0,154.640478628,214.520950569,857.6381592895001,456.3297347916862,0.0,typical
Oahu,2035,2035-02-23-12:00,0.0,180.0,0.0,0.0,203.97199999999998,0.0,42.8,1003.2971106532999,27.3115148955963,0.0,0.0,0.0,0.0,0.0,685.0275324975,134.0532046952,42.8,0.0,27.3115148955963,184.2163734606,0.0,-4.4217784989086795e-10,-2.1316282072803006e-14,402.3980234225,1457.3806255488967,0.0,862.717955545,0.0,49.9629021616,544.699767842,1119.9464889801,461.0515481852344,0.0,typical
Oahu,2035,2035-02-23-14:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,959.4576093222,7.7699653227156,0.0,0.0,0.0,0.0,0.0,701.9186146169,109.0274367751,42.8,0.0,7.7699653227156,148.51155793019998,0.0,-7.470717378055269e-10,-1.5654144647214707e-14,402.3980234225,1280.027574644916,0.0,859.831825178,186.751723598,319.427208386,-85.9831825178,908.5769554075,441.50999861235374,0.0,typical
Oahu,2035,2035-02-23-16:00,0.0,180.0,0.0,0.0,203.97199999999998,0.0,42.8,779.6912268867201,9.314913004950599,0.0,0.0,0.0,0.0,0.0,641.2236928562,59.7023033256,42.8,0.0,9.314913004950599,78.76523070491999,0.0,9.299814252017313e-10,4.371503159461554e-16,402.3980234225,1215.7781398916707,0.0,869.302200722,223.4541799011,209.951979342,-86.9302200722,872.4181826665999,433.3675569548037,0.0,typical
Oahu,2035,2035-02-23-18:00,0.0,180.0,30.10639016459567,0.0,320.60050195690434,0.0,42.8,0.0,9.401208503000001,231.0886460231,44.3369224251,186.751723598,0.0,0.0,0.0,0.0,42.8,0.0,9.401208503000001,0.0,0.0,0.0,0.0,171.3093773994,813.9967466475998,0.0,904.440829609,0.0,0.0,-90.4440829609,211.7484852779,189.401208503,0.0,typical
Oahu,2035,2035-02-23-20:00,0.0,180.0,0.0,0.0,321.262832894,0.0,42.8,0.0,50.195069450000005,172.7192605351,33.6960610431,139.023199492,0.0,0.0,0.0,0.0,42.8,0.0,50.195069450000005,0.0,0.0,0.0,-8.881784197001252e-16,229.6787628874,766.9771628791,0.0,852.196847643,0.0,0.0,-85.2196847643,239.00192999425002,228.19258515,0.0,typical
Oahu,2035,2035-02-23-22:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,62.562818500000006,153.387845801,0.0,153.387845801,0.0,0.0,0.0,0.0,42.8,0.0,62.562818500000006,0.0,0.0,0.0,8.881784197001252e-15,249.01017762150002,679.3366643009997,0.0,754.81851589,0.0,0.0,-75.481851589,249.01017762196,240.6576942,0.0,typical
Oahu,2035,2035-03-23-00:00,0.0,94.9260805917,0.0,0.0,75.0,0.0,42.8,0.0,363.777884505423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,363.777884505423,0.0,0.0,0.0,2.5579538487363607e-13,402.3980234225,576.5039650971231,0.0,640.559961219,0.0,0.0,-64.0559961219,502.4719428308,306.9125577286258,0.0,typical
Oahu,2035,2035-03-23-02:00,0.0,71.471630005,0.0,0.0,75.0,0.0,42.8,0.0,352.11349150678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,352.11349150678,0.0,0.0,0.0,-2.8421709430404007e-13,402.3980234225,541.38512151178,0.0,601.539023902,0.0,0.0,-60.1539023902,525.9263934175,306.9125577286258,0.0,typical
Oahu,2035,2035-03-23-04:00,0.0,96.5,0.0,0.0,75.0,0.0,42.8,0.0,260.844150262616,73.2782627683,0.0,73.2782627683,0.0,0.0,0.0,0.0,42.8,0.0,260.844150262616,0.0,0.0,0.0,3.4283687000424834e-13,329.1197606542,548.4224130309161,0.0,609.358236701,0.0,0.0,-60.9358236701,427.6197606545,305.9791898986258,0.0,typical
Oahu,2035,2035-03-23-06:00,0.0,79.4276975183,0.0,0.0,75.0,0.0,42.8,0.0,400.91619854928507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,400.91619854928507,0.0,0.0,0.0,5.755396159656812e-13,402.3980234225,598.1438960675849,0.0,664.604328964,0.0,0.0,-66.4604328964,517.9703259046,306.9125577286258,0.0,typical
Oahu,2035,2035-03-23-08:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,635.11295414139,349.13783964896805,150.7522521112,0.0,0.0,132.405305499,18.3469466122,473.425563848,70.1717337037,42.8,0.0,349.13783964896805,91.51565658969,0.0,175.81358236485232,-3.979039320256561e-13,251.6457713113,1319.8030459015577,0.0,775.93577508,215.6462998245,405.814548505,-77.593577508,1176.9202020052899,553.14720532867,0.0,typical
Oahu,2035,2035-03-23-10:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,894.0506241815501,276.09503084347,150.7522521112,0.0,0.0,132.405305499,18.3469466122,718.7179900119,23.50909803928,42.8,0.0,276.09503084347,151.82353613037,0.0,110.57376617337029,61.94564999999996,251.6457713113,1505.6979071362202,0.0,810.637761394,358.0611009974,0.0,336.999044745,1328.2891093667,560.6525910182639,0.0,typical
Oahu,2035,2035-03-23-12:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,878.6777608680001,241.05938713760705,150.7522521112,0.0,0.0,132.405305499,18.3469466122,662.7902239163001,74.7830712099,42.8,0.0,241.05938713760705,141.1044657418,0.0,151.22302529490793,48.91673099999991,251.6457713113,1455.289400116807,0.0,815.563972483,358.0611009974,363.220723884,-81.5563972483,1301.0673524887,560.6525910182639,0.0,typical
Oahu,2035,2035-03-23-14:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,624.7717403611,277.197407599408,150.7522521112,0.0,0.0,132.405305499,18.3469466122,382.7214529283,128.23706716590002,42.8,0.0,277.197407599408,113.8132202669,0.0,384.0513978454221,16.568520000000074,251.6457713113,1237.5214000717078,0.0,813.121314388,370.15298893150003,0.0,54.2470967524,1285.9779062802,560.6525910182639,0.0,typical
Oahu,2035,2035-03-23-16:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,781.7984606067699,270.874112361855,247.86314838240003,0.0,97.1108962712,132.405305499,18.3469466122,669.6395727493,56.5065077319,42.8,0.0,270.874112361855,55.652380125570005,0.0,36.33281968410634,55.29952200000015,154.53487504010002,1485.3357213510249,0.0,822.557583087,402.39802342250005,0.0,260.380114842,1119.2011132977,555.5148022125145,0.0,typical
Oahu,2035,2035-03-23-18:00,0.0,96.5,0.0,0.0,75.0,0.0,42.8,23.963051830595003,350.9824096255091,179.7704287,0.0,179.7704287,0.0,0.0,15.213346410281,2.951995191546,42.8,0.0,350.9824096255091,5.797710228768,0.0,2.6233459848867824e-12,-3.197442310920451e-13,222.62759472250002,769.015890156104,0.0,854.462100173,0.0,0.0,-85.4462100173,349.12759472336995,330.8756095592279,0.0,typical
Oahu,2035,2035-03-23-20:00,0.0,96.5,0.0,0.0,75.0,0.0,42.8,0.0,331.847627461299,199.8282270061,44.3369224251,155.491304581,0.0,0.0,0.0,0.0,42.8,0.0,331.847627461299,0.0,0.0,0.0,5.400124791776761e-13,202.5697964164,745.9758544673989,0.0,828.862060519,0.0,0.0,-82.8862060519,329.0697964172,306.9125577286258,0.0,typical
Oahu,2035,2035-03-23-22:00,0.0,80.6638481064,0.0,0.0,75.0,0.0,42.8,0.0,258.323448635759,196.0520971721,44.3369224251,151.715174747,0.0,0.0,0.0,0.0,42.8,0.0,258.323448635759,0.0,0.0,0.0,-2.8066438062523957e-13,206.34592625040003,652.8393939142591,0.0,725.377104349,0.0,0.0,-72.5377104349,320.68207814460004,306.9125577286258,0.0,typical
Oahu,2035,2035-04-23-00:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,90.9819722221157,8.30090735179,8.30090735179,0.0,0.0,0.0,0.0,0.0,42.8,0.0,90.9819722221157,0.0,0.0,0.0,2.842170943040401e-14,394.09711607071,562.6688795739057,0.0,625.187643971,0.0,0.0,-62.5187643971,394.09711607070005,265.06626205211575,0.0,typical
Oahu,2035,2035-04-23-02:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,46.5122224156011,25.8251628629,25.8251628629,0.0,0.0,0.0,0.0,0.0,42.8,0.0,46.5122224156011,0.0,0.0,0.0,3.68594044175552e-14,376.5728605596,535.7233852785009,0.0,595.248205865,0.0,0.0,-59.5248205865,376.57286056056,226.51222241560114,0.0,typical
Oahu,2035,2035-04-23-04:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,39.257321757522014,69.5314352965,0.0,69.5314352965,0.0,0.0,0.0,0.0,42.8,0.0,39.257321757522014,0.0,0.0,0.0,0.0,332.86658812599995,572.1747570540222,0.0,635.74973006,0.0,0.0,-63.574973006,332.8665881265,218.92606245752202,0.0,typical
Oahu,2035,2035-04-23-06:00,0.0,180.0,0.0,0.0,256.866,0.0,42.8,63.702231373,91.81801288209581,76.5181905391,35.6462998246,40.8718907145,0.0,0.0,45.24501899126,4.977410733717,42.8,0.0,91.81801288209581,13.479801648023,0.0,7.455813744172701e-11,-7.105427357601002e-15,325.8798328834,711.7044347941959,0.0,790.782705327,0.0,0.0,-79.0782705327,353.87983288386,333.9916044851857,0.0,typical
Oahu,2035,2035-04-23-08:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,802.56188765456,28.7225041925,0.0,0.0,0.0,0.0,0.0,662.575326734,55.6897647855,42.8,0.0,28.7225041925,84.29679613506,0.0,1.9109869242583954e-10,0.0,402.3980234225,1144.08439184706,0.0,875.156334541,186.751723598,169.691967162,-87.5156334541,758.8417141838,459.49785906478127,0.0,typical
Oahu,2035,2035-04-23-10:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,993.1448846837998,19.487501065700048,0.0,0.0,0.0,0.0,0.0,699.3810785866999,121.05588149249999,42.8,0.0,19.487501065700048,172.70792460459998,0.0,-2.987121661135461e-10,4.440892098500626e-16,402.3980234225,1476.0183857495,0.0,915.098406534,41.146207757,0.0,519.773771458,1054.8278432915001,453.2275343553382,0.0,typical
Oahu,2035,2035-04-23-12:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,1073.8553435592999,24.388633255649186,0.0,0.0,0.0,0.0,0.0,699.3102238623001,158.6543349149,42.8,0.0,24.388633255649186,215.89078478210004,0.0,-3.189768449374242e-10,6.439293542825908e-15,402.3980234225,1561.6299768149486,0.0,929.05830895,231.0886460231,349.321106417,52.1619154241,1127.8755221826,458.1286665452874,0.0,typical
Oahu,2035,2035-04-23-14:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,946.5121361266001,16.260955492426053,0.0,0.0,0.0,0.0,0.0,623.0986294713,137.2355122386,42.8,0.0,16.260955492426053,186.1779944167,0.0,3.211368948541349e-10,0.0,402.3980234225,1275.5730916190262,0.0,931.9990769,186.751723598,250.022198811,-93.19990769,839.1719458325,450.00098878206416,0.0,typical
Oahu,2035,2035-04-23-16:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,784.42033124508,5.7251063203466295,0.0,0.0,0.0,0.0,0.0,624.7862511171,70.02743654700001,42.8,0.0,5.7251063203466295,89.60664358098,0.0,-2.6763657956507814e-10,-4.440892098500626e-15,402.3980234225,1102.9454375654268,0.0,924.295844031,50.0999528088,0.0,128.549640725,673.4772013609,435.0184228834555,0.0,typical
Oahu,2035,2035-04-23-18:00,3.4393584070796464,180.0,34.66703175751602,0.0,369.17960983540434,0.0,42.8,65.62089409382502,0.10194499500000001,136.800499995,0.0,136.800499995,0.0,0.0,46.94238634079,5.55367488529,42.8,0.0,0.10194499500000001,13.124832867745,0.0,-2.8181013078665273e-11,0.0,265.5975234275,832.6093390838249,0.0,925.121487871,0.0,0.0,-92.5121487871,265.597523427862,245.72283908881082,0.0,typical
Oahu,2035,2035-04-23-20:00,0.0,180.0,0.0,0.0,383.00600000000003,0.0,42.8,0.0,0.0694361125,192.20450811894,5.45278452094,186.751723598,0.0,0.0,0.0,0.0,42.8,0.0,0.0694361125,0.0,0.0,0.0,-3.469446951953614e-18,210.19351530356002,798.07994423144,0.0,886.755493591,0.0,0.0,-88.6755493591,210.1935153036,180.0694361125,0.0,typical
Oahu,2035,2035-04-23-22:00,0.0,180.0,0.0,0.0,335.28298121377003,0.0,42.8,0.0,3.727397775,103.156959167,0.0,103.156959167,0.0,0.0,0.0,0.0,42.8,0.0,3.727397775,0.0,0.0,0.0,-2.220446049250313e-16,299.2410642555,664.9673381557699,0.0,738.852597951,0.0,0.0,-73.8852597951,322.544083042,183.727397775,0.0,typical
Oahu,2035,2035-05-23-00:00,0.0,180.0,0.0,0.0,330.586,0.0,42.8,0.0,35.27207111982794,12.7588452044,12.7588452044,0.0,0.0,0.0,0.0,0.0,42.8,0.0,35.27207111982794,0.0,0.0,0.0,-3.552713678800501e-15,389.63917821809997,601.416916324228,0.0,668.241018138,0.0,0.0,-66.8241018138,389.6391782189,215.27207111982796,0.0,typical
Oahu,2035,2035-05-23-02:00,0.0,180.0,0.0,0.0,330.586,0.0,42.8,0.0,10.03443066446805,9.36225278703,0.0,9.36225278703,0.0,0.0,0.0,0.0,42.8,0.0,10.03443066446805,0.0,0.0,0.0,8.881784197001252e-16,393.03577063547,572.7826834514981,0.0,636.425203835,0.0,0.0,-63.6425203835,393.0357706355,190.03443066446806,0.0,typical
Oahu,2035,2035-05-23-04:00,0.0,180.0,0.0,0.0,330.586,0.0,42.8,0.0,4.8324101187499995,57.2546490591,0.0,57.2546490591,0.0,0.0,0.0,0.0,42.8,0.0,4.8324101187499995,0.0,0.0,0.0,4.440892098500626e-16,345.1433743634,615.47305917785,0.0,683.858954642,0.0,0.0,-68.3858954642,373.1433743635,184.83241011875,0.0,typical
Oahu,2035,2035-05-23-06:00,0.0,180.0,0.0,0.0,358.586,0.0,42.8,134.81744041883798,10.623568044999999,26.3151063722,0.0,26.3151063722,0.0,0.0,100.39396553549,8.569968411232,42.8,0.0,10.623568044999999,25.853506472116,0.0,-7.221556685976793e-12,-8.881784197001252e-16,376.08291705029995,753.1421148360381,0.0,836.82457204,0.0,0.0,-83.682457204,376.0829170505,325.44100846386345,0.0,typical
Oahu,2035,2035-05-23-08:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,841.4130495219999,0.0550680283359637,0.0,0.0,0.0,0.0,0.0,659.4232988105,72.1310008008,42.8,0.0,0.0550680283359637,109.8587499107,0.0,7.552056757731407e-10,4.163336342344337e-17,402.3980234225,1304.854117550336,0.0,922.890342186,26.6396849624,0.0,355.324090403,876.6508330058999,431.1573559522958,0.0,typical
Oahu,2035,2035-05-23-10:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,857.26445033006,1.3939766454056097,0.0,0.0,0.0,0.0,0.0,579.9980451793,112.66237688199999,42.8,0.0,1.3939766454056097,164.60402826876,0.0,1.4982504126237473e-10,-1.2212453270876722e-15,402.3980234225,1322.0444269754655,0.0,957.544478971,84.7982624064,0.0,279.701685598,862.6524193245,435.13400993504376,0.0,typical
Oahu,2035,2035-05-23-12:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,946.0577492060002,7.570487281202835,0.0,0.0,0.0,0.0,0.0,683.5541375572,109.179559496,42.8,0.0,7.570487281202835,153.3240521528,0.0,-7.870362139783538e-10,0.0,402.3980234225,1417.0142364872033,0.0,964.510854072,186.751723598,174.443712256,91.3079465596,951.3524912444,441.310520570841,0.0,typical
Oahu,2035,2035-05-23-14:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,754.9495520610001,19.13871473293419,0.0,0.0,0.0,0.0,0.0,512.9043647816,100.8284715076,42.8,0.0,19.13871473293419,141.2167157718,0.0,-9.799450140235422e-11,1.7763568394002505e-15,402.3980234225,1237.4742667939338,0.0,956.575661343,0.0,376.556171585,-95.6575661343,778.9541950079999,452.8787480225724,0.0,typical
Oahu,2035,2035-05-23-16:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,564.35494315893,23.72047474616362,0.0,0.0,0.0,0.0,0.0,439.33402117690997,52.069418821599996,42.8,0.0,23.72047474616362,72.95150316041999,0.0,-4.1682390872210817e-10,0.0,402.3980234225,1051.4614179050936,0.0,926.028921507,0.0,218.035388548,-92.6028921507,620.433411971039,432.9091820845955,0.0,typical
Oahu,2035,2035-05-23-18:00,0.0,180.0,30.10639016459567,0.0,361.03960983540435,0.0,42.8,80.83598779551299,52.98402778780898,70.3388442979,0.0,70.3388442979,0.0,0.0,62.257383524531,6.32687940188,42.8,0.0,52.98402778780898,12.251724869102,0.0,-2.656386222099627e-11,4.440892098500626e-16,332.0591791246,818.1048598812221,0.0,909.005399868,0.0,0.0,-90.9005399868,332.0591791251,313.82001558332126,0.0,typical
Oahu,2035,2035-05-23-20:00,0.0,180.0,0.0,0.0,358.586,0.0,42.8,0.0,133.46004804425525,75.6931351681,0.0,75.6931351681,0.0,0.0,0.0,0.0,42.8,0.0,133.46004804425525,0.0,0.0,0.0,-3.552713678800501e-15,326.7048882544,790.5391832123553,0.0,878.376870236,0.0,0.0,-87.8376870236,326.7048882548,278.31208461925524,0.0,typical
Oahu,2035,2035-05-23-22:00,0.0,180.0,0.0,0.0,339.22779237695,0.0,42.8,0.0,118.48869165691319,10.6840775625,10.6840775625,0.0,0.0,0.0,0.0,0.0,42.8,0.0,118.48869165691319,0.0,0.0,0.0,3.6415315207705135e-14,391.71394586,691.2005615963632,0.0,768.000623996,0.0,0.0,-76.8000623996,411.072153483,283.73547960691326,0.0,typical
Oahu,2035,2035-06-23-00:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,0.0,183.70858627476935,109.119060725,0.0,109.119060725,0.0,0.0,0.0,0.0,42.8,0.0,183.70858627476935,0.0,0.0,0.0,3.019806626980426e-14,293.2789626975,590.6276469997694,0.0,656.252941111,0.0,0.0,-65.6252941111,308.2789626978,295.61853509976936,0.0,typical
Oahu,2035,2035-06-23-02:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,0.0,210.43525472129397,78.0186618918,0.0,78.0186618918,0.0,0.0,0.0,0.0,42.8,0.0,210.43525472129397,0.0,0.0,0.0,1.4210854715202004e-14,324.3793615307,561.753916613094,0.0,624.171018459,0.0,0.0,-62.4171018459,363.8793615312,306.526310576294,0.0,typical
Oahu,2035,2035-06-23-04:00,0.0,152.870366575,0.0,0.0,75.0,0.0,42.8,0.0,329.014859035214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,329.014859035214,0.0,0.0,0.0,-2.1316282072803006e-13,402.3980234225,599.685225610214,0.0,666.316917345,0.0,0.0,-66.6316917345,444.5276568472,306.9125577286258,0.0,typical
Oahu,2035,2035-06-23-06:00,0.0,169.574260382,0.0,0.0,77.7333144,0.0,42.8,127.01759367410698,298.9311826037405,9.58755119434,9.58755119434,0.0,0.0,0.0,100.03849357639999,6.270046483982,42.8,0.0,298.9311826037405,20.709053613724997,0.0,1.9738211065600808e-11,-2.842170943040401e-14,392.81047222816,725.6439022541877,0.0,806.271002505,0.0,0.0,-80.6271002505,451.6428974459,431.98152635790166,0.0,typical
Oahu,2035,2035-06-23-08:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,837.25132399363,228.1590071973003,0.0,0.0,0.0,0.0,0.0,660.3041694409,68.4825591984,42.8,0.0,228.1590071973003,108.46459535433,0.0,4.5696957329255383e-10,3.907985046680551e-14,402.3980234225,1250.2103311909304,0.0,899.87625935,120.9169055977,319.404792179,-89.987625935,970.7197211996,556.7807021237018,0.0,typical
Oahu,2035,2035-06-23-10:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,1056.8601530972999,166.30869368582827,0.0,0.0,0.0,0.0,0.0,727.5914168702,134.322317811,42.8,0.0,166.30869368582827,194.94641841610004,0.0,-6.485514347787102e-10,1.4210854715202004e-14,402.3980234225,1407.9688467831284,0.0,947.869462358,231.0886460231,323.797684637,-94.7869462358,1085.2843540836,554.8880889804665,0.0,typical
Oahu,2035,2035-06-23-12:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,1082.5335432836,229.70819191632927,0.0,0.0,0.0,0.0,0.0,707.7051038989,154.92607705429998,42.8,0.0,229.70819191632927,219.9023623304,0.0,-1.1233680652367184e-10,1.0658141036401503e-14,402.3980234225,1497.04173519993,0.0,961.331296564,0.0,0.0,535.710438636,1162.2415917145,560.6493087609674,0.0,typical
