ShiftDemand_index_1	ShiftDemand_index_2	ShiftDemand
Oahu	2045072300	-73.6389950397
Oahu	2045072302	-69.967750706
Oahu	2045072304	-73.7812000343
Oahu	2045072306	-87.8952605805
Oahu	2045072308	-96.9047779753
Oahu	2045072310	-101.938222926
Oahu	2045072312	-102.959696148
Oahu	2045072314	374.69588073
Oahu	2045072316	512.753761381
Oahu	2045072318	-99.4313571783
Oahu	2045072320	-97.1962260288
Oahu	2045072322	-83.7361554935
Oahu	2045082300	-73.0898928135
Oahu	2045082302	-68.7238179301
Oahu	2045082304	-69.6720789544
Oahu	2045082306	-77.5580454119
Oahu	2045082308	232.840652288
Oahu	2045082310	402.474577535
Oahu	2045082312	-96.1458872895
Oahu	2045082314	114.788885899
Oahu	2045082316	-95.2293061486
Oahu	2045082318	-94.2113562553
Oahu	2045082320	-92.2345839442
Oahu	2045082322	-83.2391469751
Oahu	2045092300	-70.4478644323
Oahu	2045092302	-67.5883005645
Oahu	2045092304	-72.8815136855
Oahu	2045092306	-88.3338376957
Oahu	2045092308	-96.6133299217
Oahu	2045092310	109.29334147
Oahu	2045092312	-101.85585437
Oahu	2045092314	767.307979342
Oahu	2045092316	-100.343005659
Oahu	2045092318	-103.441919575
Oahu	2045092320	-94.8512701373
Oahu	2045092322	-80.2444247707
Oahu	2045102300	-70.0909469111
Oahu	2045102302	-67.0814396153
Oahu	2045102304	-71.1426906853
Oahu	2045102306	-86.3450989563
Oahu	2045102308	472.779826235
Oahu	2045102310	-97.8628914305
Oahu	2045102312	-99.2807047878
Oahu	2045102314	274.462731213
Oahu	2045102316	18.7179651502
Oahu	2045102318	-101.228607285
Oahu	2045102320	-92.9674234794
Oahu	2045102322	-79.9607194474
Oahu	2045112300	-67.2102645532
Oahu	2045112302	-64.2056856212
Oahu	2045112304	-65.7002345053
Oahu	2045112306	-71.833997906
Oahu	2045112308	-83.2250708462
Oahu	2045112310	401.873539087
Oahu	2045112312	389.826591922
Oahu	2045112314	-87.1208844342
Oahu	2045112316	-89.3581295811
Oahu	2045112318	-96.6203679862
Oahu	2045112320	-89.11243754
Oahu	2045112322	-77.3130580366
Oahu	2045122300	-67.5446542527
Oahu	2045122302	-63.6016753207
Oahu	2045122304	-67.8811579497
Oahu	2045122306	-81.7270029298
Oahu	2045122308	-90.6879413523
Oahu	2045122310	549.358007417
Oahu	2045122312	-94.847050736
Oahu	2045122314	279.056711005
Oahu	2045122316	-92.9885462662
Oahu	2045122318	-97.6594406663
Oahu	2045122320	-91.1842495016
Oahu	2045122322	-80.2929994463
