ShiftDemand_index_1,ShiftDemand_index_2,ShiftDemand
Oahu,2507011904,80.66756955328911
Oahu,2507011906,-91.92503090379228
Oahu,2507011908,43.385672875905485
Oahu,2507011910,36.32783477683532
Oahu,2507011912,20.065082708441476
Oahu,2507011914,16.963429758193914
Oahu,2507011916,-103.59671342523369
Oahu,2507011918,-109.27686760718137
Oahu,2507011920,-98.53176562376632
Oahu,2507011922,-81.81237400854172
Oahu,2507021200,-56.51457048196141
Oahu,2507021202,-52.30186129163223
Oahu,2507021204,-60.58829259158663
Oahu,2507021206,-87.51515399432493
Oahu,2507021208,158.6255193916703
Oahu,2507021210,203.6738152023278
Oahu,2507021212,80.78405789313331
Oahu,2507021214,133.27989138383398
Oahu,2507021216,-31.716501278773592
Oahu,2507021218,-111.16235126014199
Oahu,2507021220,-99.31828166185846
Oahu,2507021222,-77.24627131068621
Oahu,2507050200,-64.58013083971184
Oahu,2507050202,-59.79100236119184
Oahu,2507050204,-65.45499525468557
Oahu,2507050206,-92.64582436883836
Oahu,2507050208,46.787908383067986
Oahu,2507050210,270.6008865368824
Oahu,2507050212,171.6125519101344
Oahu,2507050214,177.94817002684564
Oahu,2507050216,-88.0300285500658
Oahu,2507050218,-110.34997716052354
Oahu,2507050220,-103.82620372127977
Oahu,2507050222,-82.27135460063386
Oahu,2507092200,-49.46240242201698
Oahu,2507092202,-66.53564674263957
Oahu,2507092204,-24.793141919507562
Oahu,2507092206,-82.48360618899571
Oahu,2507092208,68.40260799372297
Oahu,2507092210,185.16543050750604
Oahu,2507092212,217.24524041308476
Oahu,2507092214,-5.525549343999459
Oahu,2507092216,58.02995115667099
Oahu,2507092218,-110.6559642219183
Oahu,2507092220,-101.24147498787829
Oahu,2507092222,-88.14544424402891
Oahu,2507102700,11.933721286211252
Oahu,2507102702,-52.455078099964425
Oahu,2507102704,-67.60336919983042
Oahu,2507102706,-42.9057261930883
Oahu,2507102708,160.75953979431532
Oahu,2507102710,144.8874211305703
Oahu,2507102712,8.200521177562695
Oahu,2507102714,73.64053495427254
Oahu,2507102716,8.784202918612484
Oahu,2507102718,-108.8189644343195
Oahu,2507102720,-99.84298482699666
Oahu,2507102722,-36.57981850734529
Oahu,2507121500,-11.087876799113367
Oahu,2507121502,-15.941983826026124
Oahu,2507121504,-3.673895114655842
Oahu,2507121506,-77.29260033758754
Oahu,2507121508,17.627094599934814
Oahu,2507121510,49.474892738983556
Oahu,2507121512,178.24588614484804
Oahu,2507121514,134.64308449138116
Oahu,2507121516,11.711373767579687
Oahu,2507121518,-104.9499519784443
Oahu,2507121520,-96.39955296707542
Oahu,2507121522,-82.35647071982466
Oahu,2508022000,-53.74151762541127
Oahu,2508022002,-6.258644177246813
Oahu,2508022004,-64.65696974863435
Oahu,2508022006,-90.86316377988335
Oahu,2508022008,10.998009661010585
Oahu,2508022010,264.38466873638396
Oahu,2508022012,268.07807109761035
Oahu,2508022014,76.39363985116456
Oahu,2508022016,-109.34737040679207
Oahu,2508022018,-114.35810212634513
Oahu,2508022020,-101.84917629050688
Oahu,2508022022,-78.77944519134971
Oahu,2508041000,-1.5977227273358139
Oahu,2508041002,57.09046145567588
Oahu,2508041004,-10.632718387715887
Oahu,2508041006,-91.78631109311053
Oahu,2508041008,38.30576139408671
Oahu,2508041010,106.6789615525198
Oahu,2508041012,169.54766095253106
Oahu,2508041014,49.00670154608827
Oahu,2508041016,-56.21802852009595
Oahu,2508041018,-113.79190510756581
Oahu,2508041020,-104.20236271440595
Oahu,2508041022,-42.400498350671796
Oahu,2508061700,30.240228238882093
Oahu,2508061702,21.208911927219287
Oahu,2508061704,16.95550611740716
Oahu,2508061706,-92.92318099643029
Oahu,2508061708,66.60724716115142
Oahu,2508061710,244.85295598830396
Oahu,2508061712,163.83302991604293
Oahu,2508061714,-32.46633109598833
Oahu,2508061716,-112.39269842621704
Oahu,2508061718,-111.57747052226087
Oahu,2508061720,-108.21945223499449
Oahu,2508061722,-86.11874607311582
Oahu,2508081800,40.22639036855763
Oahu,2508081802,76.67574639801528
Oahu,2508081804,-71.04403018972612
Oahu,2508081806,-96.78921004758168
Oahu,2508081808,75.57494110838795
Oahu,2508081810,53.53146491844903
Oahu,2508081812,221.23689348929398
Oahu,2508081814,99.32379932133767
Oahu,2508081816,-83.49038435734658
Oahu,2508081818,-115.88437235088075
Oahu,2508081820,-111.70615166289254
Oahu,2508081822,-87.65508699561389
Oahu,2508091000,-35.39361897467953
Oahu,2508091002,19.23760683305339
Oahu,2508091004,-71.10669231038155
Oahu,2508091006,-96.19391990135519
Oahu,2508091008,111.49974157469174
Oahu,2508091010,131.6676818048472
Oahu,2508091012,192.03457163602727
Oahu,2508091014,68.43741271562348
Oahu,2508091016,-9.173579311322305
Oahu,2508091018,-118.1066397012676
Oahu,2508091020,-108.30896955021655
Oahu,2508091022,-84.5935948150205
Oahu,2508112200,84.52961827121713
Oahu,2508112202,76.78499272656505
Oahu,2508112204,60.328675170963294
Oahu,2508112206,-63.39289147470898
Oahu,2508112208,-66.48447318387777
Oahu,2508112210,35.14784264359828
Oahu,2508112212,74.03514492104412
Oahu,2508112214,136.54472035067084
Oahu,2508112216,-68.19837528599263
Oahu,2508112218,-101.00659456097952
Oahu,2508112220,-90.7971447599071
Oahu,2508112222,-77.49151481859276
Oahu,3007011200,-69.08637268679324
Oahu,3007011202,-63.37295866753388
Oahu,3007011204,-69.81171270525049
Oahu,3007011206,-97.16334817602439
Oahu,3007011208,-106.8138555387116
Oahu,3007011210,406.11094462275145
Oahu,3007011212,357.41094398701296
Oahu,3007011214,52.59213556157755
Oahu,3007011216,-108.34839620839068
Oahu,3007011218,-113.75032787738162
Oahu,3007011220,-102.31914344235564
Oahu,3007011222,-85.44790886890027
Oahu,3007011900,123.3238447004176
Oahu,3007011902,145.74539323828168
Oahu,3007011904,-66.88203605412437
Oahu,3007011906,-94.20644404672792
Oahu,3007011908,280.9183538278417
Oahu,3007011910,155.93585531907945
Oahu,3007011912,-33.434198516689435
Oahu,3007011914,-108.7807685617353
Oahu,3007011916,-106.00465488748976
Oahu,3007011918,-111.74638548404626
Oahu,3007011920,-100.88479989234332
Oahu,3007011922,-83.98415964246402
Oahu,3007021200,-58.41211214490209
Oahu,3007021202,-54.153734559064475
Oahu,3007021204,-62.52999594338087
Oahu,3007021206,-89.74876132068358
Oahu,3007021208,12.331923438692701
Oahu,3007021210,20.34871136180035
Oahu,3007021212,545.4797097868395
Oahu,3007021214,85.95201217471242
Oahu,3007021216,-104.56704404009704
Oahu,3007021218,-113.65230895596846
Oahu,3007021220,-101.67984225491658
Oahu,3007021222,-79.36855754303184
Oahu,3007050200,-66.56510820822187
Oahu,3007050202,-61.724062589539464
Oahu,3007050204,-67.44945669919377
Oahu,3007050206,-94.93505136256562
Oahu,3007050208,170.60667622894485
Oahu,3007050210,228.9002869265211
Oahu,3007050212,251.0643627606815
Oahu,3007050214,-63.93640167995228
Oahu,3007050216,7.554631709664406
Oahu,3007050218,-112.83112821435171
Oahu,3007050220,-106.23663300150088
Oahu,3007050222,-84.44811587048623
Oahu,3007092200,-74.87166724842226
Oahu,3007092202,-68.54182312338689
Oahu,3007092204,-70.30398551056985
Oahu,3007092206,-84.66266839846833
Oahu,3007092208,-105.13882108167371
Oahu,3007092210,-31.123320691957247
Oahu,3007092212,545.0807178108481
Oahu,3007092214,307.2547000650611
Oahu,3007092216,-110.54293094891825
Oahu,3007092218,-113.14043236636651
Oahu,3007092220,-103.62388419627723
Oahu,3007092222,-90.38588430986901
Oahu,3007102700,-73.64425253250435
Oahu,3007102702,-67.30678471358131
Oahu,3007102704,-69.62112035805828
Oahu,3007102706,-83.77505261011599
Oahu,3007102708,453.2463183570125
Oahu,3007102710,-26.384118681232962
Oahu,3007102712,-57.4824071933611
Oahu,3007102714,333.15380327532444
Oahu,3007102716,-106.16366336000442
Oahu,3007102718,-111.28351835515087
Oahu,3007102720,-102.21023352967437
Oahu,3007102722,-88.52897029865336
Oahu,3007121500,-69.98596856554052
Oahu,3007121502,-62.91553703427255
Oahu,3007121504,-65.56858250718827
Oahu,3007121506,-79.4153888054848
Oahu,3007121508,161.72481855287853
Oahu,3007121510,-103.4921032019329
Oahu,3007121512,-73.73785915731844
Oahu,3007121514,684.4367642045639
Oahu,3007121516,-100.409952673053
Oahu,3007121518,-107.37256339076652
Oahu,3007121520,-98.72947272038103
Oahu,3007121522,-84.53415470150443
Oahu,3008022000,-64.44392804698408
Oahu,3008022002,-59.06895636464726
Oahu,3008022004,-66.64278009884916
Oahu,3008022006,-93.13306562080378
Oahu,3008022008,-35.8171158856851
Oahu,3008022010,303.0406014046686
Oahu,3008022012,488.39851358140277
Oahu,3008022014,-96.29503819405114
Oahu,3008022016,-73.99900167491778
Oahu,3008022018,-116.88270375506855
Oahu,3008022020,-104.23817336010995
Oahu,3008022022,-80.9183519849546
Oahu,3008041000,-61.93967987680443
Oahu,3008041002,-3.989297059963027
Oahu,3008041004,-67.23886807792985
Oahu,3008041006,-94.06622042676503
Oahu,3008041008,110.13574152409787
Oahu,3008041010,-109.15391976824037
Oahu,3008041012,383.2495064212356
Oahu,3008041014,258.6524072666668
Oahu,3008041016,-109.63011149346426
Oahu,3008041018,-116.31036880741233
Oahu,3008041020,-106.61686979276027
Oahu,3008041022,-83.09231990866068
Oahu,3008061700,-71.73723979103035
Oahu,3008061702,-65.93018915611509
Oahu,3008061704,-72.54597395619676
Oahu,3008061706,-95.21541470901548
Oahu,3008061708,131.98375998084697
Oahu,3008061710,539.4298398608881
Oahu,3008061712,162.6561143326897
Oahu,3008061714,-99.98135191956789
Oahu,3008061716,-115.57289373651932
Oahu,3008061718,-114.07192836983982
Oahu,3008061720,-110.67750706960986
Oahu,3008061722,-88.33721546653018
Oahu,3008081800,-71.65806301961544
Oahu,3008081802,-66.6846306780256
Oahu,3008081804,-73.09908025936652
Oahu,3008081806,-99.12335392670778
Oahu,3008081808,8.30562313876709
Oahu,3008081810,73.91828768072347
Oahu,3008081812,661.6014514826649
Oahu,3008081814,11.043509158907682
Oahu,3008081816,-121.78600809911953
Oahu,3008081818,-118.4255197009245
Oahu,3008081820,-114.20200449430716
Oahu,3008081822,-89.89021128299662
Oahu,3008091000,-71.47595644536119
Oahu,3008091002,-66.379234559711
Oahu,3008091004,-73.16242167649845
Oahu,3008091006,-98.52161046395459
Oahu,3008091008,156.34934639947704
Oahu,3008091010,445.64099067689534
Oahu,3008091012,175.70851854005122
Oahu,3008091014,-30.744268006646397
Oahu,3008091016,-119.179961222835
Oahu,3008091018,-120.67187781563848
Oahu,3008091020,-110.76799480836972
Oahu,3008091022,-86.79553061740874
Oahu,3008112200,105.48428897442939
Oahu,3008112202,120.49486379015005
Oahu,3008112204,81.71684519328552
Oahu,3008112206,-75.99921228662065
Oahu,3008112208,-71.82459766346322
Oahu,3008112210,-100.60900756617932
Oahu,3008112212,265.4100022250307
Oahu,3008112214,50.139370833331576
Oahu,3008112216,-98.7433054239163
Oahu,3008112218,-103.38645751903258
Oahu,3008112220,-93.06633091346835
Oahu,3008112222,-79.61645964354682
Oahu,3507011200,-69.61831200477558
Oahu,3507011202,-51.553275664359916
Oahu,3507011204,-70.37483780345504
Oahu,3507011206,-98.90244877648198
Oahu,3507011208,221.144297136898
Oahu,3507011210,112.68212589450363
Oahu,3507011212,311.13411154836217
Oahu,3507011214,63.22253865043146
Oahu,3507011216,-110.56839465101358
Oahu,3507011218,-116.20258077931703
Oahu,3507011220,-104.27991594006838
Oahu,3507011222,-86.6833076107238
Oahu,3507011900,209.71264560844133
Oahu,3507011902,-59.64943751647088
Oahu,3507011904,-0.5976561392687785
Oahu,3507011906,-93.16524355043906
Oahu,3507011908,341.86730025761256
Oahu,3507011910,-109.618761666485
Oahu,3507011912,232.64740219949886
Oahu,3507011914,-111.01935672620235
Oahu,3507011916,-108.12388486308834
Oahu,3507011918,-114.11247947365605
Oahu,3507011920,-102.7839032120491
Oahu,3507011922,-85.15662491789317
Oahu,3507021200,-58.48511477826301
Oahu,3507021202,-54.04364950373345
Oahu,3507021204,-62.780045776471766
Oahu,3507021206,-91.16907394553638
Oahu,3507021208,215.8521112848042
Oahu,3507021210,524.4969013881797
Oahu,3507021212,-106.94933880327667
Oahu,3507021214,39.75872661249241
Oahu,3507021216,-106.62446436120113
Oahu,3507021218,-116.10034756327926
Oahu,3507021220,-103.61312818657763
Oahu,3507021222,-80.3425763671371
Oahu,3507050200,-37.42931124996609
Oahu,3507050202,-51.55871785839802
Oahu,3507050204,-67.9110172969449
Oahu,3507050206,-96.57834699855678
Oahu,3507050208,-107.79560264714485
Oahu,3507050210,907.9290296405679
Oahu,3507050212,-7.971088906474627
Oahu,3507050214,-115.90383260356221
Oahu,3507050216,-113.53088606686345
Oahu,3507050218,-115.24386039780732
Oahu,3507050220,-108.36583680771105
Oahu,3507050222,-85.6405288071386
Oahu,3507092200,-75.65234360024898
Oahu,3507092202,-69.05034969345466
Oahu,3507092204,-70.88827573288916
Oahu,3507092206,-85.86430595779903
Oahu,3507092208,494.657089165314
Oahu,3507092210,462.0810130501569
Oahu,3507092212,-115.08255910139219
Oahu,3507092214,-114.30217888563726
Oahu,3507092216,-112.85728276563685
Oahu,3507092218,-115.56646299063762
Oahu,3507092220,-105.6407536379933
Oahu,3507092222,-91.83358984978186
Oahu,3507102700,-74.37215655053164
Oahu,3507102702,-67.76221117137884
Oahu,3507102704,-70.17605099449271
Oahu,3507102706,-84.93852739034594
Oahu,3507102708,338.90881941253554
Oahu,3507102710,598.3947484341564
Oahu,3507102712,-113.84326533808995
Oahu,3507102714,-110.22875318884367
Oahu,3507102716,-108.28972985799403
Oahu,3507102718,-113.62971150903327
Oahu,3507102720,-104.1663234778042
Oahu,3507102722,-89.89683836817753
Oahu,3507121500,-70.55658574307773
Oahu,3507121502,-29.957723153642746
Oahu,3507121504,-65.94927547364247
Oahu,3507121506,-80.39142112591071
Oahu,3507121508,-99.7782466605388
Oahu,3507121510,415.80439965176043
Oahu,3507121512,-5.299683193096143
Oahu,3507121514,153.00092480096927
Oahu,3507121516,-102.28864007657727
Oahu,3507121518,-109.55060618912648
Oahu,3507121520,-100.53590838384092
Oahu,3507121522,95.50276554672357
Oahu,3508022000,-64.77626682653373
Oahu,3508022002,-59.170199821561226
Oahu,3508022004,-67.06965787402247
Oahu,3508022006,-94.69888541115547
Oahu,3508022008,267.535332131235
Oahu,3508022010,669.9354772420793
Oahu,3508022012,-114.64926401407843
Oahu,3508022014,-115.20963476899468
Oahu,3508022016,-114.18681067528439
Oahu,3508022018,-119.46963223426313
Oahu,3508022020,-106.28145398329774
Oahu,3508022022,-81.95900376412305
Oahu,3508041000,-62.164349244671534
Oahu,3508041002,-58.01996511410158
Oahu,3508041004,-65.6188991028399
Oahu,3508041006,-95.67216093285208
Oahu,3508041008,127.50819223085043
Oahu,3508041010,414.52767434123837
Oahu,3508041012,62.54284176667295
Oahu,3508041014,100.66343544223425
Oahu,3508041016,-111.90521690684653
Oahu,3508041018,-118.8726899142892
Oahu,3508041020,-108.76242176769527
Oahu,3508041022,-84.2264407976999
Oahu,3508061700,-72.38315235853344
Oahu,3508061702,-66.32642929381778
Oahu,3508061704,-73.22665781067052
Oahu,3508061706,-96.87076448442026
Oahu,3508061708,452.9027077909701
Oahu,3508061710,-25.98596972381415
Oahu,3508061712,-71.37232985608262
Oahu,3508061714,154.3492081665113
Oahu,3508061716,118.14588000052413
Oahu,3508061718,-116.5380083901224
Oahu,3508061720,-112.99764494695692
Oahu,3508061722,-89.69683909358741
Oahu,3508081800,-72.30057140517737
Oahu,3508081802,-67.11330780651069
Oahu,3508081804,-73.80354475625795
Oahu,3508081806,-100.9467243964952
Oahu,3508081808,97.32923230336885
Oahu,3508081810,361.11534857336306
Oahu,3508081812,436.83113350131526
Oahu,3508081814,-127.45874960751097
Oahu,3508081816,-124.58375270281442
Oahu,3508081818,-121.07878109680153
Oahu,3508081820,-116.67367709920741
Oahu,3508081822,-91.31660550727159
Oahu,3508091000,-72.11063521245839
Oahu,3508091002,-66.79478127213724
Oahu,3508091004,-73.86960951894282
Oahu,3508091006,-100.319109150989
Oahu,3508091008,32.12531789238642
Oahu,3508091010,-122.16177131367122
Oahu,3508091012,564.0597370834286
Oahu,3508091014,285.5391249565
Oahu,3508091016,-121.86565960949446
Oahu,3508091018,-123.42172071630392
Oahu,3508091020,-113.09202317936386
Oahu,3508091022,-88.08886995895409
Oahu,3508112200,60.496364854754155
Oahu,3508112202,70.8998096024513
Oahu,3508112204,38.63720820749583
Oahu,3508112206,-76.82836710490052
Oahu,3508112208,-68.74148573983895
Oahu,3508112210,118.47102751797576
Oahu,3508112212,-102.2880750245789
Oahu,3508112214,248.62376181762048
Oahu,3508112216,-8.6467068500884
Oahu,3508112218,-105.39311887076735
Oahu,3508112220,-94.62928146475534
Oahu,3508112222,-80.60113694536813
Oahu,4007011200,-70.92334455883152
Oahu,4007011202,-64.69846609525644
Oahu,4007011204,-71.7136169676651
Oahu,4007011206,-101.51376903290041
Oahu,4007011208,347.97361275279724
Oahu,4007011210,403.33378008140573
Oahu,4007011212,-118.82500652910642
Oahu,4007011214,-117.24327511623079
Oahu,4007011216,109.0763746487695
Oahu,4007011218,-119.58561405772855
Oahu,4007011220,-107.13111074974456
Oahu,4007011222,-88.74956437550867
Oahu,4007011900,198.51078303848647
Oahu,4007011902,-60.509785009396744
Oahu,4007011904,25.612772918283092
Oahu,4007011906,-98.29216304193466
Oahu,4007011908,-107.34588448247563
Oahu,4007011910,-112.7081082295011
Oahu,4007011912,690.1755380129473
Oahu,4007011914,-114.17118012153085
Oahu,4007011916,-111.14654893516925
Oahu,4007011918,-117.40227887416427
Oahu,4007011920,-105.56836486020427
Oahu,4007011922,-87.15478041533999
Oahu,4007021200,-59.29352492072643
Oahu,4007021202,-54.65393765565236
Oahu,4007021204,-63.78004140390931
Oahu,4007021206,-93.43542885371262
Oahu,4007021208,-102.13198513650747
Oahu,4007021210,714.0629152123361
Oahu,4007021212,6.286583561771209
Oahu,4007021214,70.56505222964242
Oahu,4007021216,-109.58024326000361
Oahu,4007021218,-119.47882048896723
Oahu,4007021220,-106.43457936237922
Oahu,4007021222,-82.12598992189142
Oahu,4007050200,-68.1763766512493
Oahu,4007050202,-61.183711797727355
Oahu,4007050204,-69.13989196051789
Oahu,4007050206,-99.08599523639361
Oahu,4007050208,497.46211724858466
Oahu,4007050210,-60.0403120215448
Oahu,4007050212,-119.05639259475589
Oahu,4007050214,413.65899653154133
Oahu,4007050216,-116.79474212743335
Oahu,4007050218,-118.58412770178927
Oahu,4007050220,-111.399293714571
Oahu,4007050222,-87.66026997414346
Oahu,4007092200,-77.22653830616488
Oahu,4007092202,-70.3300469546021
Oahu,4007092204,-72.2499580018885
Oahu,4007092206,-87.89402923020985
Oahu,4007092208,-29.549899182575857
Oahu,4007092210,125.10899735033536
Oahu,4007092212,495.7123281585185
Oahu,4007092214,-117.6004402739769
Oahu,4007092216,155.63294604169505
Oahu,4007092218,-118.9211207409916
Oahu,4007092220,-108.55265180947825
Oahu,4007092222,-94.12958705066106
Oahu,4007102700,-75.88924550623176
Oahu,4007102702,-68.98444798820977
Oahu,4007102704,-71.5059628061848
Oahu,4007102706,-86.9269541353159
Oahu,4007102708,-110.03826901046871
Oahu,4007102710,878.8193588748591
Oahu,4007102712,9.032335257063224
Oahu,4007102714,-47.17015349020052
Oahu,4007102716,-111.31979183560425
Oahu,4007102718,-116.89797591056924
Oahu,4007102720,-107.01245122889867
Oahu,4007102722,-92.10644222023873
Oahu,4007121500,-71.90347220101852
Oahu,4007121502,-64.20009610770374
Oahu,4007121504,-67.09064203550948
Oahu,4007121506,-82.17701351585515
Oahu,4007121508,262.36516296423105
Oahu,4007121510,-108.40907378925472
Oahu,4007121512,587.080019138917
Oahu,4007121514,-47.002858649220684
Oahu,4007121516,-105.0510093493162
Oahu,4007121518,-112.63691251699359
Oahu,4007121520,-103.22009294266422
Oahu,4007121522,-87.75401099561171
Oahu,4008022000,-65.86530858257058
Oahu,4008022002,-60.009169791487196
Oahu,4008022004,-68.26100172437741
Oahu,4008022006,-97.12269585046596
Oahu,4008022008,490.52007541225385
Oahu,4008022010,275.54050993209705
Oahu,4008022012,-117.96300794979487
Oahu,4008022014,76.6753783224193
Oahu,4008022016,-117.47992579362804
Oahu,4008022018,-122.99840001637034
Oahu,4008022020,-109.22193209854184
Oahu,4008022022,-83.81452185953384
Oahu,4008041000,-63.13688028217946
Oahu,4008041002,-31.404188207512206
Oahu,4008041004,-68.91045145983637
Oahu,4008041006,-98.13938661280682
Oahu,4008041008,124.49528939538514
Oahu,4008041010,-114.5777357993096
Oahu,4008041012,400.5788486876469
Oahu,4008041014,8.347891459797324
Oahu,4008041016,163.1181150268095
Oahu,4008041018,-122.3748296821346
Oahu,4008041020,-111.81356927818163
Oahu,4008041022,-86.18310324767825
Oahu,4008061700,-73.81151711053893
Oahu,4008061702,-67.48461968768075
Oahu,4008061704,-74.69264910456768
Oahu,4008061706,-99.39145669103507
Oahu,4008061708,-115.75709708362497
Oahu,4008061710,106.15031117788749
Oahu,4008061712,530.043037792755
Oahu,4008061714,-124.26279361899063
Oahu,4008061716,247.2780245739183
Oahu,4008061718,-119.93600420495575
Oahu,4008061720,-116.23771453491341
Oahu,4008061722,-91.8975215082535
Oahu,4008081800,-73.72525243979486
