balancing_area	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	EVSpinningReserveUp	DemandResponseSpinningReserveUp	TotalGenSpinningReservesUp	HawaiiVarGenUpSpinningReserveRequirement	MaximumContingencyUpRequirement	marginal_cost_regulation	marginal_cost_contingency	peak_day
system_wide_balancing_area	2025	2025-11-23-06:00	0	0.0	0	0	20.66610305537	0	0.0	0.0	0.0	265.4424521971	0.0	0.0	314.10855525247	127.7387837123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-08:00	0	17.840370258	0	0	15.000000000000002	0	0.0	0.0	0.0	301.70664924929997	0.0	206.7381573715	334.5470195073	267.87513839401504	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-10:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	301.70664924929997	283.0708549185	22.4812951136	341.20664924929997	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-12:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	337.9708463014	0.0	338.922609263	377.4708463014	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-14:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	311.5968848089	0.0	329.604165398	326.59688480890003	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-16:00	0	24.5	44.0	0	20.406685600000003	0	0.0	0.0	0.0	337.9708463014	1.19754041158	0.0	454.8775319014	266.13805498515376	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-18:00	0	0.0	0	0	28.6025894596	0	0.0	0.0	0.0	265.4424521971	0.0	0.0	322.0450416567	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-20:00	0	0.0	0	0	22.5378242617	0	0.0	0.0	0.0	265.4424521971	0.0	0.0	315.9802764588	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-11-23-22:00	0	17.0115172073	0	0	15.000000000000002	0	0.0	0.0	0.0	337.9708463014	0.0	0.0	369.9823635087	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	301.70664924929997	0.0	95.8553981631	301.70664924929997	120.92807428235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	301.70664924929997	0.0	124.4847997344	301.70664924929997	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	301.70664924929997	0.0	49.7044780902	301.70664924929997	124.05993028235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-06:00	0	0.0	0	0	14.9191761149	0	0.0	0.0	0.0	301.70664924929997	10.7845731428	0.0	316.6258253642	124.49923558235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-08:00	0	0.0	0	0	12.259519847970001	0	0.0	0.0	0.0	337.9708463014	52.4092831957	0.0	378.23036614937	249.1935006971959	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-10:00	0	0.0	0	0	16.2200568	0	0.0	0.0	0.0	301.70664924929997	0.0	147.730762996	345.92670604930004	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	337.9708463014	0.0	232.641278585	337.9708463014	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	303.7081502684	213.148956567	176.252189995	303.7081502684	313.657469044927	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-16:00	0	0.0	23.554601404722455	0	56.845398595277544	0	0.0	0.0	0.0	301.70664924929997	0.0	141.926061666	382.1066492493	290.0737945462505	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-18:00	0	0.0	0	0	73.72788822159998	0	0.0	0.0	0.0	265.4424521971	0.0	0.0	339.1703404187	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	301.70664924929997	7.92558242413	0.0	301.70664924929997	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-12-23-22:00	0	0.0	0	0	10.8133712	0	0.0	0.0	0.0	272.38453859282	0.0	0.0	311.19790979282	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-00:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	361.2719623359	0.0	0.0	430.2719623359	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-02:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	11.1170543194	0.0	458.8589285874	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-04:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	5.2889980108	0.0	418.2426969549	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-06:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	340.1785349182	0.0	0.0	355.1785349182	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-08:00	0	30.137800348899997	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	0.0	212.133067692	394.3804973038	304.49533596184585	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-10:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	423.936050084	0.0	418.2426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-12:00	0	36.3734409672	0	0	15.000000000000002	0	0.0	0.0	0.0	389.42491949739997	0.0	367.42707270259996	440.7983604646	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	383.3678641857	0.0	317.8436344195	422.8678641857	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-16:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	67.7704882715	33.1596907903	495.1231256395	302.7904678480871	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-18:00	0	0.0	0	0	14.7544703286	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	315.1167385987	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-20:00	0	0.0	0	0	12.9239498687	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	313.2862181388	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-01-23-22:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	332.6943987459	0.0	0.0	347.6943987459	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-00:00	0	0.0	0	0	3.85914549143	0	0.0	0.0	0.0	426.1231256395	0.0	0.0	429.98227113093003	126.8112096123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-02:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	391.0454710478	84.7266297905	0.0	424.6464710478	127.51559403735419	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-04:00	0	0.0	0	0	20.5047749261	0	0.0	0.0	0.0	349.2426969549	0.0	0.0	369.747471881	91.29317882251489	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-06:00	0	0.0	0	0	2.1627600296199994	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	274.52502829972	20.55184867813692	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	50.0845046859	44.2548332904	349.2426969549	211.35470865842137	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-10:00	0	0.0	0	0	32.4332112754	0	0.0	0.0	0.0	389.8589285874	0.0	305.060609524	422.2921398628	218.39332842238983	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-12:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	426.1231256395	373.30145621	0.0	459.7241256395	223.6269979177502	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-14:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	365.8584280773	0.0	366.8735346765	399.4594280773	203.64421068583385	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	404.6942819269	0.0	196.865915792	404.6942819269	195.15953256995908	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-18:00	3.8937063609749695e-15	0.0	33.133537152799995	0	0.0	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	305.4958054229	9.401208503000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	278.7861878205	0.0	0.0	278.7861878205	48.19258515	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-02-23-22:00	0	0.0	0	0	24.9130312633	0	0.0	0.0	0.0	302.20254577189996	0.0	0.0	327.1155770352	60.65769420000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-00:00	0	98.1141615682	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	0.0	0.0	462.3568585231	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-02:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	357.04530878820003	0.0	0.0	485.04530878820003	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-04:00	0	29.3888002946	0	0	15.000000000000002	0	0.0	0.0	0.0	342.3763985415	0.0	0.0	386.7651988361	127.2334872573542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-06:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	2.16796080103	349.2426969549	0.0	0.0	479.41065775593	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-08:00	0	113.0	0	0	15.000000000000002	0	0.0	35.35728390199	74.20903	349.2426969549	326.123317496	0.0	586.8090108568899	316.1863144876299	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-10:00	0	113.0	0	0	15.000000000000002	0	0.0	272.85607085706	81.89781174241001	426.1231256395	33.4118385689	100.085667765	908.8770082389701	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-12:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.77203	375.7486636369	0.0	487.1896280852	504.5206936368999	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-14:00	0	113.0	0	0	15.000000000000002	0	0.0	287.5528705839	30.6305342095	389.8589285874	148.577434621	0.0	836.0423333808001	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-16:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	1.1482325	426.1231256395	0.0	291.6101703597	555.2713581395	318.55391137147444	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	298.6258613126	0.0	0.0	326.6258613126	146.6258613126143	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-20:00	0	0.0	0	0	9.76759490235	0	0.0	0.0	0.0	272.526636496356	0.0	0.0	310.294231398706	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-03-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	282.19850405351997	0.0	0.0	310.19850405351997	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	351.00808668055	0.0	0.0	351.00808668055	85.65094596070652	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	340.60423478129997	0.0	0.0	340.60423478129997	46.95013065763172	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	338.34720540390003	0.0	0.0	338.34720540390003	38.93247784966514	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	303.1426632076	0.0	0.0	331.1426632076	137.54057584743686	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-08:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	411.9896106713	0.0	185.234664467	445.5906106713	221.2826708650127	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-10:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	379.99194304549997	356.97330086529996	0.0	413.59294304549996	215.02468344369075	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-12:00	0	0.0	0	0	33.60099999997	0	0.0	0.0	0.0	399.749164147	0.0	403.774193251	433.35016414697	219.9593496493236	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-14:00	0	0.0	0	0	2.4347324544	0	0.0	0.0	0.0	385.506894007	0.0	368.32315734869997	387.9416264614	211.79603221717426	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-16:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	389.8589285874	151.139289821	0.0	423.4599285874	196.82446476342338	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-18:00	0	0.0	3.9448324471543286	0	58.118372960345674	0	0.0	0.0	0.0	286.10215930000004	0.0	0.0	348.1653647075	48.780459560752774	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	332.8652570439	0.0	0.0	332.8652570439	0.0694361125	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-04-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	298.4640300318	0.0	0.0	298.4640300318	3.727397775	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	26.0056395097	0.0	349.2426969549	35.2998129939908	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-02:00	0	0.0	0	0	12.472503578499998	0	0.0	0.0	0.0	365.2316708229	0.0	0.0	377.70417440139994	10.048940542194426	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	347.4600984993	0.0	0.0	347.4600984993	4.83241011875	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-06:00	0	0.0	0	0	1.2731867087	0	0.0	0.0	0.0	349.2426969549	0.0	0.0	350.5158836636	108.53786329161983	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	385.506894007	0.0	332.868353568	385.506894007	192.94351830095343	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	342.8200478934	0.0	349.2426969549	196.93747957935818	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	372.36448020989997	0.0	373.70269683829997	372.36448020989997	203.09565921425548	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	139.286903283	128.940612762	349.2426969549	214.66487794711668	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	0.0	154.2329978912	349.2426969549	195.4440066980379	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-18:00	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	294.63781402297	0.0	0.0	294.63781402297	107.51825998641527	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	339.300218668	0.0	0.0	339.300218668	98.35993425800415	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-05-23-22:00	0	0.0	0	0	22.8505063752	0	0.0	0.0	0.0	349.2426969549	0.0	0.0	372.0932033301	104.26683367956625	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-00:00	0	0.0	0	0	67.887822564	0	0.0	0.0	0.0	349.2426969549	0.0	0.0	417.1305195189	116.65216246964542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-02:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	315.26321478343	0.0	0.0	320.96321478343	127.31351468476822	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-04:00	0	30.966566382900005	0	0	15.000000000000002	0	0.0	0.0	0.0	358.55710799999997	0.0	0.0	404.5236743829	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-06:00	0	0.0	0	0	36.626742400000005	0	0.0	0.0	0.0	341.0460152351	0.0	0.0	405.6727576351	219.98599918093157	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-08:00	0	75.2211805217	0	0	15.000000000000002	0	0.0	0.0	0.0	375.7486636369	0.0	246.98063779790002	465.9698441586	319.544994764641	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-10:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	0.0	338.381959026	458.8589285874	317.18928929792435	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-12:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	0.0	372.3012959966	495.1231256395	323.6402163722417	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-14:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	401.549921755	0.0	418.2426969549	322.47295453523594	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-16:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	106.56266893	30.3972444633	524.6231256395	322.8064058065401	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-18:00	0	0.0	0	0	60.9568998886	0	0.0	0.0	0.0	342.6059474937	0.0	0.0	431.5628473823	248.22143298513473	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-20:00	0.0	0.0	0.0	0	12.124959888	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	312.48722815810004	126.26510592154986	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-06-23-22:00	0	0.0	0	0	22.4338629368	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	294.7961312069	110.38517259125418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-00:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	399.6088085076	0.0	46.5601244154	414.60880850760003	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-02:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	385.506894007	48.9594538064	0.0	400.506894007	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	285.1361029875	0.0	0.0	313.1361029875	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-06:00	0	0.0	0	0	11.5	0	0.0	0.0	0.0	361.7910432189	0.0	0.0	373.2910432189	186.73782838900792	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-08:00	0	0.0	0	0	11.5	0	0.0	0.0	0.0	385.506894007	0.0	146.778403006	397.006894007	301.7425199164282	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-10:00	0	0.0	0	0	14.3678637032	0	0.0	0.0	0.0	349.2426969549	304.7041336577	104.93985884	363.6105606581	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-12:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	154.449003222	257.231473272	364.2426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-14:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	0.0	275.575848654	404.8589285874	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-16:00	0	0.0	0	0	11.5	0	0.0	0.0	0.0	385.506894007	0.0	178.556789209	397.006894007	322.4605789146336	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-18:00	0	0.0	0	0	27.033428	0	0.0	0.0	0.0	333.8762459101	0.0	0.0	388.9096739101	207.5834160864052	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-20:00	0	0.0	0	0	15.7103883712	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	316.0726566413	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-07-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	318.7516837184	0.0	0.0	318.7516837184	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	322.6567168281	0.0	0.0	322.6567168281	108.08519219603465	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	337.6297953192	0.0	0.0	337.62979531919996	93.17374539156063	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	345.34897738259997	0.0	0.0	345.34897738259997	107.0649878672652	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	16.1433375431	0.0	349.2426969549	155.46649419995373	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	389.8589285874	0.0822745112831	317.907765938	389.8589285874	317.2592405313708	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	0.0	228.826583499	349.2426969549	323.26759491042765	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	389.8589285874	0.0	407.38447453599997	389.8589285874	320.80858994397806	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	385.506894007	333.254157153	0.0	385.506894007	320.4235559581176	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	412.4945556422	158.632821479	0.0	412.4945556422	318.2935898856655	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	347.5664411716	0.0	0.0	375.5664411716	183.9932924132713	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	301.40977460843	0.0	0.0	329.40977460843	128.1246699123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-08-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	281.78577969492	0.0	0.0	309.78577969492	113.2706765573542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	286.8758134297	0.0	0.0	314.8758134297	120.11404718235421	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	341.3583610349	0.0	0.0	341.3583610349	128.0938345623542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-04:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	365.2957138974	0.0	0.0	380.2957138974	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-06:00	0	0.0	0	0	40.23504658172	0	0.0	0.0	0.0	335.11604204540004	0.0	0.0	375.35108862712	132.9358236596575	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-08:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	0.0	246.876476714	458.8589285874	317.82893949063924	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-10:00	0	36.1533121565	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	77.5685745376	147.335140174	477.276437796	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-12:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	375.7486636369	185.254361236	230.344208196	415.2486636369	323.6810625022238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	0.0	372.971945055	388.7426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-16:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	245.2896549125	0.0	465.6231256395	310.4520481911846	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-18:00	0	0.0	0	0	9.09971814306	0	0.0	0.0	0.0	272.3622682701	0.0	0.0	309.46198641316	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	290.6058209298	0.0	0.0	318.6058209298	127.6133395623542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-09-23-22:00	0	0.0	0	0	13.1602257324	0	0.0	0.0	0.0	362.18750962859997	0.0	0.0	403.347735361	126.2204840873542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	303.1476727769	0.0	0.0	331.1476727769	127.27128370029936	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	299.9744547624	0.0	0.0	327.9744547624	128.01946742731684	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-04:00	0	0.0	0	0	62.754937870400006	0	0.0	0.0	0.0	350.7104977275	0.0	0.0	413.4654355979	125.32507084200678	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-06:00	0	0.0	0	0	36.614	0	0.0	0.0	0.0	347.951032275	0.0	0.0	384.565032275	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-08:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	0.0	256.28798615136	495.1231256395	317.97052567799943	180.0	0.0	0.0	typical
