load_zone	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CentralTrackingPV	FlatDistPV	H-Power	OffshoreWind	OnshoreWind	SlopedDistPV	curtail_MSW	curtail_SUN	curtail_WND	curtail_Battery	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	UnservedLoad	zone_demand_mw	StorageNetCharge	ChargeEVs	ShiftDemand	spinning_reserve_provision	spinning_reserve_requirement	marginal_cost	peak_day
Oahu	2020	2020-05-23-08:00	0.0	180.0	0.0	0.0	501.886	0.0	42.8	333.06077757658994	0.056418576762149994	0.0	0.0	0.0	0.0	0.0	151.0710268652	72.13100080070001	42.8	0.0	0.056418576762149994	109.85874991069	0.0	8.049738653426175e-11	4.579669976578771e-15	261.0342657658	1057.803196153352	0.0	0.0	1042.00840718732	0.0	0.0	15.7947889658	458.1298954503	308.44948229997567	0.0	typical
Oahu	2020	2020-05-23-10:00	0.0	180.0	0.0	0.0	498.77100689220003	0.0	42.8	385.1965689095499	1.4126344894886	0.0	0.0	0.0	0.0	0.0	107.9301637589	112.66237688199999	42.8	0.0	1.4126344894886	164.60402826865	0.0	3.218865174403618e-10	-1.9317880628477724e-14	261.0342657658	1108.1802102912386	0.0	0.0	1100.0870720985	0.0	118.101845403	-110.00870721	459.3511042766	312.4434435783804	0.0	typical
Oahu	2020	2020-05-23-12:00	0.0	180.0	0.0	0.0	481.986	0.0	42.8	425.61302338499996	7.570814124385855	0.0	0.0	0.0	0.0	0.0	163.1094117362	109.179559496	42.8	0.0	7.570814124385855	153.3240521528	0.0	2.717008840136259e-10	8.881784197001252e-16	261.0342657658	1137.9698375093863	0.0	0.0	1111.76238138907	0.0	0.0	26.2074561202	495.4179600248	318.6016232132778	0.0	typical
Oahu	2020	2020-05-23-14:00	0.0	180.0	0.0	0.0	481.986	0.0	42.8	357.0753129464	19.14003285724704	0.0	0.0	0.0	0.0	0.0	115.03012566700001	100.8284715076	42.8	0.0	19.14003285724704	141.2167157718	0.0	2.76489942052649e-10	1.7763568394002505e-15	261.0342657658	1081.001345803647	0.0	0.0	1098.46338039625	0.0	0.0	-17.4620345926	450.4185692128	330.1708419461389	0.0	typical
Oahu	2020	2020-05-23-16:00	0.0	180.0	0.0	0.0	501.886	0.0	42.8	251.35998505824	23.72326078375228	0.0	0.0	0.0	0.0	0.0	126.33906307622999	52.069418821599996	42.8	0.0	23.72326078375228	72.95150316041001	0.0	-3.8834713222968276e-11	0.0	261.0342657658	999.7692458419922	0.0	0.0	1047.26851502912	0.0	0.0	-47.4992691875	395.36184808120004	331.82083287346563	0.0	typical
Oahu	2020	2020-05-23-18:00	0.0	180.0	0.0	0.0	606.718379185	0.0	42.8	34.353917769158	52.99182413396006	0.0	0.0	0.0	0.0	0.0	15.775313498175999	6.32687940188	42.8	0.0	52.99182413396006	12.251724869102	0.0	8.590261835195179e-11	7.549516567451064e-15	261.0342657658	916.8641210881182	0.0	0.0	1018.73791231982	0.0	0.0	-101.873791232	274.001886581123	267.345741903204	0.0	typical
Oahu	2020	2020-05-23-20:00	0.0	180.0	0.0	0.0	514.3574763895	0.0	42.8	0.0	133.5078976830041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	133.5078976830041	0.0	0.0	0.0	3.907985046680551e-14	261.0342657658	870.6653740725042	0.0	0.0	967.405971191718	0.0	0.0	-96.7405971192	325.6627893762	278.35993425800416	0.0	typical
Oahu	2020	2020-05-23-22:00	0.0	180.0	0.0	0.0	481.986	0.0	42.8	0.0	119.02004572956601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	119.02004572956601	0.0	0.0	0.0	2.353672812205332e-13	261.0342657658	823.806045729566	0.0	0.0	782.420696290069	0.0	0.0	41.3853494395	477.6616848348	284.2668336795663	0.0	typical
Oahu	2020	2020-06-23-00:00	0.0	180.0	0.0	0.0	206.985	0.0	42.8	0.0	184.74221364464006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	184.74221364464006	0.0	0.0	0.0	5.401901148616162e-12	261.0342657658	614.5272136446401	0.0	0.0	595.136959596016	0.0	78.9039500082	-59.5136959596	373.539215774	296.6521624696454	0.0	typical
Oahu	2020	2020-06-23-02:00	0.0	180.0	0.0	0.0	206.985	0.0	42.8	0.0	211.22245882976802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	211.22245882976802	0.0	0.0	0.0	2.1316282072803006e-13	261.0342657658	641.0074588297681	0.0	0.0	541.369201737837	0.0	0.0	99.6382570919	448.4104430318	307.3135146847682	0.0	typical
