DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,2508081816,1037.1609575168575
contingency,system_wide_balancing_area,2508081818,1042.959351157927
contingency,system_wide_balancing_area,2508081820,1005.355364966033
contingency,system_wide_balancing_area,2508081822,788.8957829605251
contingency,system_wide_balancing_area,2508091000,590.9001257581274
contingency,system_wide_balancing_area,2508091002,495.93239771134824
contingency,system_wide_balancing_area,2508091004,639.960230793434
contingency,system_wide_balancing_area,2508091006,865.7452791121968
contingency,system_wide_balancing_area,2508091008,762.0707379241476
contingency,system_wide_balancing_area,2508091010,803.6249865395812
contingency,system_wide_balancing_area,2508091012,753.3556498654459
contingency,system_wide_balancing_area,2508091014,876.9886157119386
contingency,system_wide_balancing_area,2508091016,942.2193630436777
contingency,system_wide_balancing_area,2508091018,1062.9597573114086
contingency,system_wide_balancing_area,2508091020,974.7807259519491
contingency,system_wide_balancing_area,2508091022,761.3423533351846
contingency,system_wide_balancing_area,2508112200,434.91931394079745
contingency,system_wide_balancing_area,2508112202,388.8550813054879
contingency,system_wide_balancing_area,2508112204,423.9936625479271
contingency,system_wide_balancing_area,2508112206,654.6973726154463
contingency,system_wide_balancing_area,2508112208,802.3504666766697
contingency,system_wide_balancing_area,2508112210,761.9748496556282
contingency,system_wide_balancing_area,2508112212,710.4566542003541
contingency,system_wide_balancing_area,2508112214,613.6171883830793
contingency,system_wide_balancing_area,2508112216,839.504273875186
contingency,system_wide_balancing_area,2508112218,909.0593510488159
contingency,system_wide_balancing_area,2508112220,817.174302839164
contingency,system_wide_balancing_area,2508112222,697.423633367335
contingency,system_wide_balancing_area,3007011200,621.7773541811392
contingency,system_wide_balancing_area,3007011202,570.3566280078049
contingency,system_wide_balancing_area,3007011204,628.3054143472544
contingency,system_wide_balancing_area,3007011206,874.4701335842196
contingency,system_wide_balancing_area,3007011208,961.3246998484046
contingency,system_wide_balancing_area,3007011210,495.9281855810471
contingency,system_wide_balancing_area,3007011212,547.0067787097445
contingency,system_wide_balancing_area,3007011214,840.2114340468495
contingency,system_wide_balancing_area,3007011216,975.1355658755162
contingency,system_wide_balancing_area,3007011218,1023.7529508964348
contingency,system_wide_balancing_area,3007011220,920.8722909812009
contingency,system_wide_balancing_area,3007011222,769.0311798201026
contingency,system_wide_balancing_area,3007011900,397.58286787702696
contingency,system_wide_balancing_area,3007011902,330.4821167607991
contingency,system_wide_balancing_area,3007011904,601.9383244871194
contingency,system_wide_balancing_area,3007011906,847.8579964205514
contingency,system_wide_balancing_area,3007011908,539.2118092466283
contingency,system_wide_balancing_area,3007011910,703.5674193879229
contingency,system_wide_balancing_area,3007011912,906.9127932189521
