generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_Bulk,2020-06-17 18:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-06-17 20:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-06-17 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 00:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-08-18 02:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-08-18 04:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-08-18 06:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-08-18 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 12:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-08-18 14:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-08-18 16:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-08-18 18:00,Oahu,0,1.35431,17.3345
Oahu_Battery_Bulk,2020-08-18 20:00,Oahu,0,8.66724,0
Oahu_Battery_Bulk,2020-08-18 22:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-09-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 02:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-09-10 04:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-09-10 06:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-09-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 10:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-09-10 12:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-09-10 14:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-09-10 16:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-09-10 18:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-09-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 00:00,Oahu,0,0.648472,0
Oahu_Battery_Bulk,2020-11-22 02:00,Oahu,5.88529,0,10.5935
Oahu_Battery_Bulk,2020-11-22 04:00,Oahu,0,5.29676,0
Oahu_Battery_Bulk,2020-11-22 06:00,Oahu,5.31428,0,9.56571
Oahu_Battery_Bulk,2020-11-22 08:00,Oahu,0,4.78286,0
Oahu_Battery_Bulk,2020-11-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 12:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-11-22 14:00,Oahu,0,0.20293,19.6372
Oahu_Battery_Bulk,2020-11-22 16:00,Oahu,0,5.05334,9.53055
Oahu_Battery_Bulk,2020-11-22 18:00,Oahu,0,4.76528,0
Oahu_Battery_Bulk,2020-11-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 22:00,Oahu,0.720525,0,1.29694
Oahu_Battery_Bulk,2025-01-12 00:00,Oahu,42.7278,0,76.91
Oahu_Battery_Bulk,2025-01-12 02:00,Oahu,27.0428,0,125.587
Oahu_Battery_Bulk,2025-01-12 04:00,Oahu,0,0,125.587
Oahu_Battery_Bulk,2025-01-12 06:00,Oahu,0,62.7935,0
Oahu_Battery_Bulk,2025-01-12 08:00,Oahu,3.26324,0,5.87383
Oahu_Battery_Bulk,2025-01-12 10:00,Oahu,42.839,0,82.984
Oahu_Battery_Bulk,2025-01-12 12:00,Oahu,44.8061,0,163.635
Oahu_Battery_Bulk,2025-01-12 14:00,Oahu,1.07234,0,165.565
Oahu_Battery_Bulk,2025-01-12 16:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-01-12 18:00,Oahu,0,51.0697,63.4258
Oahu_Battery_Bulk,2025-01-12 20:00,Oahu,1.37789,0,65.906
Oahu_Battery_Bulk,2025-01-12 22:00,Oahu,0,32.953,0
Oahu_Battery_Bulk,2025-01-19 00:00,Oahu,21.965,0,39.5371
Oahu_Battery_Bulk,2025-01-19 02:00,Oahu,70.0157,0,165.565
Oahu_Battery_Bulk,2025-01-19 04:00,Oahu,0,80.968,3.62932
Oahu_Battery_Bulk,2025-01-19 06:00,Oahu,35.8732,0,68.2011
