generation_project	timepoint	load_zone	ChargeMW	DischargeMW	StateOfCharge
Oahu_Battery_4	2025-08-23-12:00	Oahu	64.3754	0	276.435
Oahu_Battery_4	2025-08-23-14:00	Oahu	2.93772	0	281.605
Oahu_Battery_4	2025-08-23-16:00	Oahu	24.4501	0	324.637
Oahu_Battery_4	2025-08-23-18:00	Oahu	0	14.3762	295.885
Oahu_Battery_4	2025-08-23-20:00	Oahu	0	55.048	185.789
Oahu_Battery_4	2025-08-23-22:00	Oahu	0	64.9355	55.9176
Oahu_Battery_4	2025-09-23-00:00	Oahu	32.8639	0	57.8404
Oahu_Battery_4	2025-09-23-02:00	Oahu	10.3455	0	76.0485
Oahu_Battery_4	2025-09-23-04:00	Oahu	81.1593	0	218.889
Oahu_Battery_4	2025-09-23-06:00	Oahu	0	58.6235	101.642
Oahu_Battery_4	2025-09-23-08:00	Oahu	7.21323	0	114.337
Oahu_Battery_4	2025-09-23-10:00	Oahu	12.5674	0	136.456
Oahu_Battery_4	2025-09-23-12:00	Oahu	74.1585	0	266.975
Oahu_Battery_4	2025-09-23-14:00	Oahu	23.9651	0	309.153
Oahu_Battery_4	2025-09-23-16:00	Oahu	8.79763	0	324.637
Oahu_Battery_4	2025-09-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2025-09-23-20:00	Oahu	0	70.4437	21.4312
Oahu_Battery_4	2025-09-23-22:00	Oahu	0	10.7156	0
Oahu_Battery_4	2025-10-23-00:00	Oahu	61.9311	0	108.999
Oahu_Battery_4	2025-10-23-02:00	Oahu	0	34.7089	39.581
Oahu_Battery_4	2025-10-23-04:00	Oahu	32.4123	0	96.6267
Oahu_Battery_4	2025-10-23-06:00	Oahu	0	48.3133	0
Oahu_Battery_4	2025-10-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-10-23-10:00	Oahu	81.1593	0	142.84
Oahu_Battery_4	2025-10-23-12:00	Oahu	73.8709	0	272.853
Oahu_Battery_4	2025-10-23-14:00	Oahu	23.8554	0	314.839
Oahu_Battery_4	2025-10-23-16:00	Oahu	5.56729	0	324.637
Oahu_Battery_4	2025-10-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2025-10-23-20:00	Oahu	0	55.4944	51.3297
Oahu_Battery_4	2025-10-23-22:00	Oahu	0	25.6649	0
Oahu_Battery_4	2025-11-23-00:00	Oahu	0	20.9027	157.338
Oahu_Battery_4	2025-11-23-02:00	Oahu	16.3182	0	186.058
Oahu_Battery_4	2025-11-23-04:00	Oahu	0	18.2589	149.54
Oahu_Battery_4	2025-11-23-06:00	Oahu	0	74.7699	0
Oahu_Battery_4	2025-11-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-11-23-10:00	Oahu	55.0835	0	96.9469
Oahu_Battery_4	2025-11-23-12:00	Oahu	55.1396	0	193.993
Oahu_Battery_4	2025-11-23-14:00	Oahu	74.2298	0	324.637
Oahu_Battery_4	2025-11-23-16:00	Oahu	0	2.94658	318.744
Oahu_Battery_4	2025-11-23-18:00	Oahu	0	81.1593	156.425
Oahu_Battery_4	2025-11-23-20:00	Oahu	8.19368	0	170.846
Oahu_Battery_4	2025-11-23-22:00	Oahu	16.0777	0	199.143
Oahu_Battery_4	2025-12-23-00:00	Oahu	59.0447	0	103.919
Oahu_Battery_4	2025-12-23-02:00	Oahu	81.1593	0	246.759
Oahu_Battery_4	2025-12-23-04:00	Oahu	8.08697	0	260.992
Oahu_Battery_4	2025-12-23-06:00	Oahu	0	71.5706	117.851
Oahu_Battery_4	2025-12-23-08:00	Oahu	0	58.9254	0
Oahu_Battery_4	2025-12-23-10:00	Oahu	36.4078	0	64.0777
Oahu_Battery_4	2025-12-23-12:00	Oahu	58.3193	0	166.72
Oahu_Battery_4	2025-12-23-14:00	Oahu	81.1593	0	309.56
Oahu_Battery_4	2025-12-23-16:00	Oahu	8.56653	0	324.637
Oahu_Battery_4	2025-12-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2025-12-23-20:00	Oahu	0	0	162.319
Oahu_Battery_4	2025-12-23-22:00	Oahu	0	81.1593	0
Oahu_Battery_4	2030-01-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-02:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-04:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-01-23-10:00	Oahu	81.1593	0	142.84
Oahu_Battery_4	2030-01-23-12:00	Oahu	81.1593	0	285.681
Oahu_Battery_4	2030-01-23-14:00	Oahu	22.1344	0	324.637
Oahu_Battery_4	2030-01-23-16:00	Oahu	0	0	324.637
Oahu_Battery_4	2030-01-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2030-01-23-20:00	Oahu	0	81.1593	0
Oahu_Battery_4	2030-01-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2030-02-23-00:00	Oahu	11.8066	0	183.098
Oahu_Battery_4	2030-02-23-02:00	Oahu	28.1535	0	232.648
Oahu_Battery_4	2030-02-23-04:00	Oahu	0	35.1649	162.319
Oahu_Battery_4	2030-02-23-06:00	Oahu	0	81.1593	0
Oahu_Battery_4	2030-02-23-08:00	Oahu	15.1863	0	26.7278
Oahu_Battery_4	2030-02-23-10:00	Oahu	18.3763	0	59.0701
Oahu_Battery_4	2030-02-23-12:00	Oahu	81.1593	0	201.91
Oahu_Battery_4	2030-02-23-14:00	Oahu	65.4486	0	317.1
Oahu_Battery_4	2030-02-23-16:00	Oahu	4.28248	0	324.637
Oahu_Battery_4	2030-02-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2030-02-23-20:00	Oahu	0	0	162.319
Oahu_Battery_4	2030-02-23-22:00	Oahu	0	0	162.319
Oahu_Battery_4	2030-03-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-02:00	Oahu	2.05608	0	3.61869
Oahu_Battery_4	2030-03-23-04:00	Oahu	0	1.80935	0
Oahu_Battery_4	2030-03-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-03-23-10:00	Oahu	71.6596	0	126.121
Oahu_Battery_4	2030-03-23-12:00	Oahu	31.634	0	181.797
Oahu_Battery_4	2030-03-23-14:00	Oahu	81.1593	0	324.637
Oahu_Battery_4	2030-03-23-16:00	Oahu	0	0	324.637
Oahu_Battery_4	2030-03-23-18:00	Oahu	0	52.4344	219.768
Oahu_Battery_4	2030-03-23-20:00	Oahu	0	73.0694	73.6295
Oahu_Battery_4	2030-03-23-22:00	Oahu	0	36.8147	0
Oahu_Battery_4	2030-04-23-00:00	Oahu	0	0	15.9029
Oahu_Battery_4	2030-04-23-02:00	Oahu	0	0	15.9029
Oahu_Battery_4	2030-04-23-04:00	Oahu	0	7.95144	0
Oahu_Battery_4	2030-04-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-04-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-04-23-10:00	Oahu	27.7492	0	48.8386
Oahu_Battery_4	2030-04-23-12:00	Oahu	81.1593	0	191.679
Oahu_Battery_4	2030-04-23-14:00	Oahu	27.6955	0	240.423
Oahu_Battery_4	2030-04-23-16:00	Oahu	30.0988	0	293.397
Oahu_Battery_4	2030-04-23-18:00	Oahu	0	57.5878	178.221
Oahu_Battery_4	2030-04-23-20:00	Oahu	0	81.1593	15.9029
Oahu_Battery_4	2030-04-23-22:00	Oahu	0	0	15.9029
Oahu_Battery_4	2030-05-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2030-05-23-02:00	Oahu	4.50002	0	7.92003
Oahu_Battery_4	2030-05-23-04:00	Oahu	0	0	7.92003
Oahu_Battery_4	2030-05-23-06:00	Oahu	0	3.96001	0
Oahu_Battery_4	2030-05-23-08:00	Oahu	3.21451	0	5.65753
Oahu_Battery_4	2030-05-23-10:00	Oahu	81.1593	0	148.498
Oahu_Battery_4	2030-05-23-12:00	Oahu	81.1593	0	291.338
Oahu_Battery_4	2030-05-23-14:00	Oahu	0	0	291.338
Oahu_Battery_4	2030-05-23-16:00	Oahu	0	0	291.338
Oahu_Battery_4	2030-05-23-18:00	Oahu	0	51.6101	188.118
Oahu_Battery_4	2030-05-23-20:00	Oahu	0	48.4179	91.2823
Oahu_Battery_4	2030-05-23-22:00	Oahu	0	45.6411	0
Oahu_Battery_4	2030-06-23-00:00	Oahu	0	0	89.569
Oahu_Battery_4	2030-06-23-02:00	Oahu	29.5768	0	141.624
Oahu_Battery_4	2030-06-23-04:00	Oahu	0	0	141.624
Oahu_Battery_4	2030-06-23-06:00	Oahu	0	70.8121	0
Oahu_Battery_4	2030-06-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-10:00	Oahu	0	0	0
Oahu_Battery_4	2030-06-23-12:00	Oahu	81.1593	0	142.84
Oahu_Battery_4	2030-06-23-14:00	Oahu	64.4424	0	256.259
