ChargeEVs_index_1,ChargeEVs_index_2,ChargeEVs
Oahu,2040012308,133.25647675
Oahu,2040012310,93.5164476216
Oahu,2040012312,74.0782252808
Oahu,2040012314,91.8514274328
Oahu,2040012316,116.953401148
Oahu,2040012318,163.511065605
Oahu,2040012320,146.248177001
Oahu,2040012322,104.765840387
Oahu,2040022300,51.5277517488
Oahu,2040022302,21.2277381019
Oahu,2040022304,9.73338654655
Oahu,2040022306,35.6475119188
Oahu,2040022308,133.25647675
Oahu,2040022310,93.5164476216
Oahu,2040022312,74.0782252808
Oahu,2040022314,91.8514274328
Oahu,2040022316,116.953401148
Oahu,2040022318,163.511065605
Oahu,2040022320,146.248177001
Oahu,2040022322,104.765840387
Oahu,2040032300,51.5277517488
Oahu,2040032302,21.2277381019
Oahu,2040032304,9.73338654655
Oahu,2040032306,35.6475119188
Oahu,2040032308,133.25647675
Oahu,2040032310,93.5164476216
Oahu,2040032312,74.0782252808
Oahu,2040032314,91.8514274328
Oahu,2040032316,116.953401148
Oahu,2040032318,163.511065605
Oahu,2040032320,146.248177001
Oahu,2040032322,104.765840387
Oahu,2040042300,51.5277517488
Oahu,2040042302,21.2277381019
Oahu,2040042304,9.73338654655
Oahu,2040042306,35.6475119188
Oahu,2040042308,133.25647675
Oahu,2040042310,93.5164476216
Oahu,2040042312,74.0782252808
Oahu,2040042314,91.8514274328
Oahu,2040042316,116.953401148
Oahu,2040042318,163.511065605
Oahu,2040042320,146.248177001
Oahu,2040042322,104.765840387
Oahu,2040052300,51.5277517488
Oahu,2040052302,21.2277381019
Oahu,2040052304,9.73338654655
Oahu,2040052306,35.6475119188
Oahu,2040052308,133.25647675
Oahu,2040052310,93.5164476216
Oahu,2040052312,74.0782252808
Oahu,2040052314,91.8514274328
Oahu,2040052316,116.953401148
Oahu,2040052318,163.511065605
Oahu,2040052320,146.248177001
Oahu,2040052322,104.765840387
Oahu,2040062300,51.5277517488
Oahu,2040062302,21.2277381019
Oahu,2040062304,9.73338654655
Oahu,2040062306,35.6475119188
Oahu,2040062308,133.25647675
Oahu,2040062310,93.5164476216
Oahu,2040062312,74.0782252808
Oahu,2040062314,91.8514274328
Oahu,2040062316,116.953401148
Oahu,2040062318,163.511065605
Oahu,2040062320,146.248177001
Oahu,2040062322,104.765840387
Oahu,2040072300,51.5277517488
Oahu,2040072302,21.2277381019
Oahu,2040072304,9.73338654655
Oahu,2040072306,35.6475119188
Oahu,2040072308,133.25647675
Oahu,2040072310,93.5164476216
Oahu,2040072312,74.0782252808
Oahu,2040072314,91.8514274328
Oahu,2040072316,116.953401148
Oahu,2040072318,163.511065605
Oahu,2040072320,146.248177001
Oahu,2040072322,104.765840387
Oahu,2040082300,51.5277517488
Oahu,2040082302,21.2277381019
Oahu,2040082304,9.73338654655
Oahu,2040082306,35.6475119188
Oahu,2040082308,133.25647675
Oahu,2040082310,93.5164476216
Oahu,2040082312,74.0782252808
Oahu,2040082314,91.8514274328
Oahu,2040082316,116.953401148
Oahu,2040082318,163.511065605
Oahu,2040082320,146.248177001
Oahu,2040082322,104.765840387
Oahu,2040092300,51.5277517488
Oahu,2040092302,21.2277381019
Oahu,2040092304,9.73338654655
Oahu,2040092306,35.6475119188
Oahu,2040092308,133.25647675
Oahu,2040092310,93.5164476216
Oahu,2040092312,74.0782252808
Oahu,2040092314,91.8514274328
Oahu,2040092316,116.953401148
Oahu,2040092318,163.511065605
Oahu,2040092320,146.248177001
Oahu,2040092322,104.765840387
Oahu,2040102300,51.5277517488
Oahu,2040102302,21.2277381019
Oahu,2040102304,9.73338654655
Oahu,2040102306,35.6475119188
Oahu,2040102308,133.25647675
Oahu,2040102310,93.5164476216
Oahu,2040102312,74.0782252808
Oahu,2040102314,91.8514274328
Oahu,2040102316,116.953401148
Oahu,2040102318,163.511065605
Oahu,2040102320,146.248177001
Oahu,2040102322,104.765840387
Oahu,2040112300,51.5277517488
Oahu,2040112302,21.2277381019
Oahu,2040112304,9.73338654655
Oahu,2040112306,35.6475119188
Oahu,2040112308,133.25647675
Oahu,2040112310,93.5164476216
Oahu,2040112312,74.0782252808
Oahu,2040112314,91.8514274328
Oahu,2040112316,116.953401148
Oahu,2040112318,163.511065605
Oahu,2040112320,146.248177001
Oahu,2040112322,104.765840387
Oahu,2040122300,51.5277517488
Oahu,2040122302,21.2277381019
Oahu,2040122304,9.73338654655
Oahu,2040122306,35.6475119188
Oahu,2040122308,133.25647675
Oahu,2040122310,93.5164476216
Oahu,2040122312,74.0782252808
Oahu,2040122314,91.8514274328
Oahu,2040122316,116.953401148
Oahu,2040122318,163.511065605
Oahu,2040122320,146.248177001
Oahu,2040122322,104.765840387
Oahu,2045012300,65.9202199579
Oahu,2045012302,27.1569613925
Oahu,2045012304,12.4520663198
Oahu,2045012306,45.6043927183
Oahu,2045012308,170.47699463
Oahu,2045012310,119.636983716
Oahu,2045012312,94.7693764791
Oahu,2045012314,117.5068986
Oahu,2045012316,149.620227292
Oahu,2045012318,209.182140584
Oahu,2045012320,187.097470182
Oahu,2045012322,134.028499362
Oahu,2045022300,65.9202199579
Oahu,2045022302,27.1569613925
Oahu,2045022304,12.4520663198
Oahu,2045022306,45.6043927183
Oahu,2045022308,170.47699463
Oahu,2045022310,119.636983716
Oahu,2045022312,94.7693764791
Oahu,2045022314,117.5068986
Oahu,2045022316,149.620227292
Oahu,2045022318,209.182140584
Oahu,2045022320,187.097470182
Oahu,2045022322,134.028499362
Oahu,2045032300,65.9202199579
Oahu,2045032302,27.1569613925
Oahu,2045032304,12.4520663198
Oahu,2045032306,45.6043927183
Oahu,2045032308,170.47699463
Oahu,2045032310,119.636983716
Oahu,2045032312,94.7693764791
Oahu,2045032314,117.5068986
Oahu,2045032316,149.620227292
Oahu,2045032318,209.182140584
Oahu,2045032320,187.097470182
Oahu,2045032322,134.028499362
Oahu,2045042300,65.9202199579
Oahu,2045042302,27.1569613925
Oahu,2045042304,12.4520663198
Oahu,2045042306,45.6043927183
Oahu,2045042308,170.47699463
Oahu,2045042310,119.636983716
Oahu,2045042312,94.7693764791
Oahu,2045042314,117.5068986
Oahu,2045042316,149.620227292
Oahu,2045042318,209.182140584
Oahu,2045042320,187.097470182
Oahu,2045042322,134.028499362
Oahu,2045052300,65.9202199579
Oahu,2045052302,27.1569613925
Oahu,2045052304,12.4520663198
Oahu,2045052306,45.6043927183
Oahu,2045052308,170.47699463
Oahu,2045052310,119.636983716
Oahu,2045052312,94.7693764791
Oahu,2045052314,117.5068986
Oahu,2045052316,149.620227292
Oahu,2045052318,209.182140584
Oahu,2045052320,187.097470182
Oahu,2045052322,134.028499362
Oahu,2045062300,65.9202199579
Oahu,2045062302,27.1569613925
Oahu,2045062304,12.4520663198
Oahu,2045062306,45.6043927183
Oahu,2045062308,170.47699463
Oahu,2045062310,119.636983716
Oahu,2045062312,94.7693764791
Oahu,2045062314,117.5068986
Oahu,2045062316,149.620227292
Oahu,2045062318,209.182140584
Oahu,2045062320,187.097470182
Oahu,2045062322,134.028499362
Oahu,2045072300,65.9202199579
Oahu,2045072302,27.1569613925
Oahu,2045072304,12.4520663198
Oahu,2045072306,45.6043927183
Oahu,2045072308,170.47699463
Oahu,2045072310,119.636983716
Oahu,2045072312,94.7693764791
Oahu,2045072314,117.5068986
Oahu,2045072316,149.620227292
Oahu,2045072318,209.182140584
Oahu,2045072320,187.097470182
Oahu,2045072322,134.028499362
Oahu,2045082300,65.9202199579
Oahu,2045082302,27.1569613925
Oahu,2045082304,12.4520663198
Oahu,2045082306,45.6043927183
Oahu,2045082308,170.47699463
Oahu,2045082310,119.636983716
Oahu,2045082312,94.7693764791
Oahu,2045082314,117.5068986
Oahu,2045082316,149.620227292
Oahu,2045082318,209.182140584
Oahu,2045082320,187.097470182
Oahu,2045082322,134.028499362
Oahu,2045092300,65.9202199579
Oahu,2045092302,27.1569613925
Oahu,2045092304,12.4520663198
Oahu,2045092306,45.6043927183
Oahu,2045092308,170.47699463
Oahu,2045092310,119.636983716
Oahu,2045092312,94.7693764791
Oahu,2045092314,117.5068986
Oahu,2045092316,149.620227292
