GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_CentralTrackingPV_PV_08_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_08_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_08_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_08_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_08_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_08_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_08_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_08_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_08_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_08_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_08_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_08_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_08_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_08_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_08_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_08_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_08_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_08_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_08_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_09_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_09_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_09_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_09_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_09_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_09_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_10_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_10_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_10_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_10_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_10_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_10_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_11_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_11_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_11_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_11_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_11_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_11_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_12_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_12_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_12_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_12_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_12_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_12_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_X_00_15,2040,1189600.4426326577,.,8495.034121500079
