GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_OnshoreWind_OnWind_301,2040012308,0.189513
Oahu_OnshoreWind_OnWind_301,2040012310,0.361139
Oahu_OnshoreWind_OnWind_301,2040012312,0.451497
Oahu_OnshoreWind_OnWind_301,2040012314,0.431166
Oahu_OnshoreWind_OnWind_301,2040012316,0.400099
Oahu_OnshoreWind_OnWind_301,2040012318,0.301315
Oahu_OnshoreWind_OnWind_301,2040012320,0.145148
Oahu_OnshoreWind_OnWind_301,2040012322,0.132125
Oahu_OnshoreWind_OnWind_301,2040022300,0.0195208
Oahu_OnshoreWind_OnWind_301,2040022302,0.0190426
Oahu_OnshoreWind_OnWind_301,2040022304,0.0034983
Oahu_OnshoreWind_OnWind_301,2040022306,0.0178676
Oahu_OnshoreWind_OnWind_301,2040022308,0.0
Oahu_OnshoreWind_OnWind_301,2040022310,0.000781403
Oahu_OnshoreWind_OnWind_301,2040022312,0.0341917
Oahu_OnshoreWind_OnWind_301,2040022314,0.0142961
Oahu_OnshoreWind_OnWind_301,2040022316,0.0248427
Oahu_OnshoreWind_OnWind_301,2040022318,0.0156694
Oahu_OnshoreWind_OnWind_301,2040022320,0.0540576
Oahu_OnshoreWind_OnWind_301,2040022322,0.00190762
Oahu_OnshoreWind_OnWind_301,2040032300,0.246338
Oahu_OnshoreWind_OnWind_301,2040032302,0.160661
Oahu_OnshoreWind_OnWind_301,2040032304,0.121694
Oahu_OnshoreWind_OnWind_301,2040032306,0.311232
Oahu_OnshoreWind_OnWind_301,2040032308,0.230181
Oahu_OnshoreWind_OnWind_301,2040032310,0.294771
Oahu_OnshoreWind_OnWind_301,2040032312,0.348479
Oahu_OnshoreWind_OnWind_301,2040032314,0.377501
Oahu_OnshoreWind_OnWind_301,2040032316,0.400666
Oahu_OnshoreWind_OnWind_301,2040032318,0.340808
Oahu_OnshoreWind_OnWind_301,2040032320,0.150716
Oahu_OnshoreWind_OnWind_301,2040032322,0.0534528
Oahu_OnshoreWind_OnWind_301,2040042300,8.48988e-05
Oahu_OnshoreWind_OnWind_301,2040042302,0.00155434
Oahu_OnshoreWind_OnWind_301,2040042304,8.18905e-05
Oahu_OnshoreWind_OnWind_301,2040042306,0.00194711
Oahu_OnshoreWind_OnWind_301,2040042308,0.0
Oahu_OnshoreWind_OnWind_301,2040042310,0.000395897
Oahu_OnshoreWind_OnWind_301,2040042312,0.030342
Oahu_OnshoreWind_OnWind_301,2040042314,0.0313369
Oahu_OnshoreWind_OnWind_301,2040042316,0.018464
Oahu_OnshoreWind_OnWind_301,2040042318,0.0151815
Oahu_OnshoreWind_OnWind_301,2040042320,0.000388973
Oahu_OnshoreWind_OnWind_301,2040042322,0.000304623
Oahu_OnshoreWind_OnWind_301,2040052300,0.00140717
Oahu_OnshoreWind_OnWind_301,2040052302,0.0
Oahu_OnshoreWind_OnWind_301,2040052304,0.0
Oahu_OnshoreWind_OnWind_301,2040052306,4.78937e-05
Oahu_OnshoreWind_OnWind_301,2040052308,0.0
Oahu_OnshoreWind_OnWind_301,2040052310,0.00250467
Oahu_OnshoreWind_OnWind_301,2040052312,0.0174796
Oahu_OnshoreWind_OnWind_301,2040052314,0.00923037
Oahu_OnshoreWind_OnWind_301,2040052316,0.0140932
Oahu_OnshoreWind_OnWind_301,2040052318,0.0
Oahu_OnshoreWind_OnWind_301,2040052320,0.0632894
Oahu_OnshoreWind_OnWind_301,2040052322,0.0314174
Oahu_OnshoreWind_OnWind_301,2040062300,0.0942644
Oahu_OnshoreWind_OnWind_301,2040062302,0.111571
Oahu_OnshoreWind_OnWind_301,2040062304,0.212273
Oahu_OnshoreWind_OnWind_301,2040062306,0.154356
Oahu_OnshoreWind_OnWind_301,2040062308,0.301059
Oahu_OnshoreWind_OnWind_301,2040062310,0.222811
Oahu_OnshoreWind_OnWind_301,2040062312,0.31704
Oahu_OnshoreWind_OnWind_301,2040062314,0.332345
Oahu_OnshoreWind_OnWind_301,2040062316,0.35378
Oahu_OnshoreWind_OnWind_301,2040062318,0.27511
Oahu_OnshoreWind_OnWind_301,2040062320,0.158729
Oahu_OnshoreWind_OnWind_301,2040062322,0.0790897
Oahu_OnshoreWind_OnWind_301,2040072300,0.411188
Oahu_OnshoreWind_OnWind_301,2040072302,0.264709
Oahu_OnshoreWind_OnWind_301,2040072304,0.103448
Oahu_OnshoreWind_OnWind_301,2040072306,0.354646
Oahu_OnshoreWind_OnWind_301,2040072308,0.535514
Oahu_OnshoreWind_OnWind_301,2040072310,0.582354
Oahu_OnshoreWind_OnWind_301,2040072312,0.603938
Oahu_OnshoreWind_OnWind_301,2040072314,0.479904
Oahu_OnshoreWind_OnWind_301,2040072316,0.476182
Oahu_OnshoreWind_OnWind_301,2040072318,0.580541
Oahu_OnshoreWind_OnWind_301,2040072320,0.322611
Oahu_OnshoreWind_OnWind_301,2040072322,0.164231
Oahu_OnshoreWind_OnWind_301,2040082300,0.109976
Oahu_OnshoreWind_OnWind_301,2040082302,0.0662953
Oahu_OnshoreWind_OnWind_301,2040082304,0.0532683
Oahu_OnshoreWind_OnWind_301,2040082306,0.14082
Oahu_OnshoreWind_OnWind_301,2040082308,0.239349
Oahu_OnshoreWind_OnWind_301,2040082310,0.291729
Oahu_OnshoreWind_OnWind_301,2040082312,0.261444
Oahu_OnshoreWind_OnWind_301,2040082314,0.308695
Oahu_OnshoreWind_OnWind_301,2040082316,0.348191
Oahu_OnshoreWind_OnWind_301,2040082318,0.404467
Oahu_OnshoreWind_OnWind_301,2040082320,0.196019
Oahu_OnshoreWind_OnWind_301,2040082322,0.0544987
Oahu_OnshoreWind_OnWind_301,2040092300,0.0847774
Oahu_OnshoreWind_OnWind_301,2040092302,0.117073
Oahu_OnshoreWind_OnWind_301,2040092304,0.21339
Oahu_OnshoreWind_OnWind_301,2040092306,0.128854
Oahu_OnshoreWind_OnWind_301,2040092308,0.22534
Oahu_OnshoreWind_OnWind_301,2040092310,0.358588
Oahu_OnshoreWind_OnWind_301,2040092312,0.27058
Oahu_OnshoreWind_OnWind_301,2040092314,0.318777
Oahu_OnshoreWind_OnWind_301,2040092316,0.466866
Oahu_OnshoreWind_OnWind_301,2040092318,0.368967
Oahu_OnshoreWind_OnWind_301,2040092320,0.264143
Oahu_OnshoreWind_OnWind_301,2040092322,0.206165
Oahu_OnshoreWind_OnWind_301,2040102300,0.153942
Oahu_OnshoreWind_OnWind_301,2040102302,0.0818511
Oahu_OnshoreWind_OnWind_301,2040102304,0.108514
Oahu_OnshoreWind_OnWind_301,2040102306,0.202128
Oahu_OnshoreWind_OnWind_301,2040102308,0.313468
Oahu_OnshoreWind_OnWind_301,2040102310,0.363759
Oahu_OnshoreWind_OnWind_301,2040102312,0.432161
Oahu_OnshoreWind_OnWind_301,2040102314,0.431745
Oahu_OnshoreWind_OnWind_301,2040102316,0.416206
Oahu_OnshoreWind_OnWind_301,2040102318,0.393739
Oahu_OnshoreWind_OnWind_301,2040102320,0.195212
Oahu_OnshoreWind_OnWind_301,2040102322,0.117808
Oahu_OnshoreWind_OnWind_301,2040112300,0.0650832
Oahu_OnshoreWind_OnWind_301,2040112302,0.0160012
Oahu_OnshoreWind_OnWind_301,2040112304,0.0498153
Oahu_OnshoreWind_OnWind_301,2040112306,0.0726345
Oahu_OnshoreWind_OnWind_301,2040112308,0.163532
Oahu_OnshoreWind_OnWind_301,2040112310,0.257261
Oahu_OnshoreWind_OnWind_301,2040112312,0.307085
Oahu_OnshoreWind_OnWind_301,2040112314,0.265445
Oahu_OnshoreWind_OnWind_301,2040112316,0.302481
Oahu_OnshoreWind_OnWind_301,2040112318,0.356395
Oahu_OnshoreWind_OnWind_301,2040112320,0.271998
Oahu_OnshoreWind_OnWind_301,2040112322,0.31231
Oahu_OnshoreWind_OnWind_301,2040122300,0.0627265
Oahu_OnshoreWind_OnWind_301,2040122302,0.082834
Oahu_OnshoreWind_OnWind_301,2040122304,0.0808418
Oahu_OnshoreWind_OnWind_301,2040122306,0.119922
Oahu_OnshoreWind_OnWind_301,2040122308,0.0982919
Oahu_OnshoreWind_OnWind_301,2040122310,0.254714
Oahu_OnshoreWind_OnWind_301,2040122312,0.38773
Oahu_OnshoreWind_OnWind_301,2040122314,0.502495
Oahu_OnshoreWind_OnWind_301,2040122316,0.43185
Oahu_OnshoreWind_OnWind_301,2040122318,0.352418
Oahu_OnshoreWind_OnWind_301,2040122320,0.318354
Oahu_OnshoreWind_OnWind_301,2040122322,0.318362
Oahu_OnshoreWind_OnWind_301,2045012300,0.250952
Oahu_OnshoreWind_OnWind_301,2045012302,0.232383
Oahu_OnshoreWind_OnWind_301,2045012304,0.221892
Oahu_OnshoreWind_OnWind_301,2045012306,0.298476
Oahu_OnshoreWind_OnWind_301,2045012308,0.189513
Oahu_OnshoreWind_OnWind_301,2045012310,0.361139
Oahu_OnshoreWind_OnWind_301,2045012312,0.451497
Oahu_OnshoreWind_OnWind_301,2045012314,0.431166
Oahu_OnshoreWind_OnWind_301,2045012316,0.400099
Oahu_OnshoreWind_OnWind_301,2045012318,0.301315
Oahu_OnshoreWind_OnWind_301,2045012320,0.145148
Oahu_OnshoreWind_OnWind_301,2045012322,0.132125
Oahu_OnshoreWind_OnWind_301,2045022300,0.0195208
Oahu_OnshoreWind_OnWind_301,2045022302,0.0190426
Oahu_OnshoreWind_OnWind_301,2045022304,0.0034983
Oahu_OnshoreWind_OnWind_301,2045022306,0.0178676
Oahu_OnshoreWind_OnWind_301,2045022308,0.0
Oahu_OnshoreWind_OnWind_301,2045022310,0.000781403
Oahu_OnshoreWind_OnWind_301,2045022312,0.0341917
Oahu_OnshoreWind_OnWind_301,2045022314,0.0142961
Oahu_OnshoreWind_OnWind_301,2045022316,0.0248427
Oahu_OnshoreWind_OnWind_301,2045022318,0.0156694
Oahu_OnshoreWind_OnWind_301,2045022320,0.0540576
Oahu_OnshoreWind_OnWind_301,2045022322,0.00190762
Oahu_OnshoreWind_OnWind_301,2045032300,0.246338
Oahu_OnshoreWind_OnWind_301,2045032302,0.160661
Oahu_OnshoreWind_OnWind_301,2045032304,0.121694
Oahu_OnshoreWind_OnWind_301,2045032306,0.311232
Oahu_OnshoreWind_OnWind_301,2045032308,0.230181
Oahu_OnshoreWind_OnWind_301,2045032310,0.294771
Oahu_OnshoreWind_OnWind_301,2045032312,0.348479
Oahu_OnshoreWind_OnWind_301,2045032314,0.377501
Oahu_OnshoreWind_OnWind_301,2045032316,0.400666
Oahu_OnshoreWind_OnWind_301,2045032318,0.340808
Oahu_OnshoreWind_OnWind_301,2045032320,0.150716
Oahu_OnshoreWind_OnWind_301,2045032322,0.0534528
Oahu_OnshoreWind_OnWind_301,2045042300,8.48988e-05
Oahu_OnshoreWind_OnWind_301,2045042302,0.00155434
Oahu_OnshoreWind_OnWind_301,2045042304,8.18905e-05
Oahu_OnshoreWind_OnWind_301,2045042306,0.00194711
Oahu_OnshoreWind_OnWind_301,2045042308,0.0
Oahu_OnshoreWind_OnWind_301,2045042310,0.000395897
Oahu_OnshoreWind_OnWind_301,2045042312,0.030342
Oahu_OnshoreWind_OnWind_301,2045042314,0.0313369
Oahu_OnshoreWind_OnWind_301,2045042316,0.018464
Oahu_OnshoreWind_OnWind_301,2045042318,0.0151815
Oahu_OnshoreWind_OnWind_301,2045042320,0.000388973
Oahu_OnshoreWind_OnWind_301,2045042322,0.000304623
Oahu_OnshoreWind_OnWind_301,2045052300,0.00140717
Oahu_OnshoreWind_OnWind_301,2045052302,0.0
Oahu_OnshoreWind_OnWind_301,2045052304,0.0
Oahu_OnshoreWind_OnWind_301,2045052306,4.78937e-05
Oahu_OnshoreWind_OnWind_301,2045052308,0.0
Oahu_OnshoreWind_OnWind_301,2045052310,0.00250467
Oahu_OnshoreWind_OnWind_301,2045052312,0.0174796
Oahu_OnshoreWind_OnWind_301,2045052314,0.00923037
Oahu_OnshoreWind_OnWind_301,2045052316,0.0140932
Oahu_OnshoreWind_OnWind_301,2045052318,0.0
Oahu_OnshoreWind_OnWind_301,2045052320,0.0632894
Oahu_OnshoreWind_OnWind_301,2045052322,0.0314174
Oahu_OnshoreWind_OnWind_301,2045062300,0.0942644
Oahu_OnshoreWind_OnWind_301,2045062302,0.111571
Oahu_OnshoreWind_OnWind_301,2045062304,0.212273
Oahu_OnshoreWind_OnWind_301,2045062306,0.154356
Oahu_OnshoreWind_OnWind_301,2045062308,0.301059
Oahu_OnshoreWind_OnWind_301,2045062310,0.222811
Oahu_OnshoreWind_OnWind_301,2045062312,0.31704
Oahu_OnshoreWind_OnWind_301,2045062314,0.332345
Oahu_OnshoreWind_OnWind_301,2045062316,0.35378
Oahu_OnshoreWind_OnWind_301,2045062318,0.27511
Oahu_OnshoreWind_OnWind_301,2045062320,0.158729
Oahu_OnshoreWind_OnWind_301,2045062322,0.0790897
Oahu_OnshoreWind_OnWind_301,2045072300,0.411188
Oahu_OnshoreWind_OnWind_301,2045072302,0.264709
Oahu_OnshoreWind_OnWind_301,2045072304,0.103448
Oahu_OnshoreWind_OnWind_301,2045072306,0.354646
Oahu_OnshoreWind_OnWind_301,2045072308,0.535514
Oahu_OnshoreWind_OnWind_301,2045072310,0.582354
Oahu_OnshoreWind_OnWind_301,2045072312,0.603938
Oahu_OnshoreWind_OnWind_301,2045072314,0.479904
Oahu_OnshoreWind_OnWind_301,2045072316,0.476182
Oahu_OnshoreWind_OnWind_301,2045072318,0.580541
Oahu_OnshoreWind_OnWind_301,2045072320,0.322611
Oahu_OnshoreWind_OnWind_301,2045072322,0.164231
Oahu_OnshoreWind_OnWind_301,2045082300,0.109976
Oahu_OnshoreWind_OnWind_301,2045082302,0.0662953
Oahu_OnshoreWind_OnWind_301,2045082304,0.0532683
Oahu_OnshoreWind_OnWind_301,2045082306,0.14082
Oahu_OnshoreWind_OnWind_301,2045082308,0.239349
Oahu_OnshoreWind_OnWind_301,2045082310,0.291729
Oahu_OnshoreWind_OnWind_301,2045082312,0.261444
Oahu_OnshoreWind_OnWind_301,2045082314,0.308695
Oahu_OnshoreWind_OnWind_301,2045082316,0.348191
Oahu_OnshoreWind_OnWind_301,2045082318,0.404467
Oahu_OnshoreWind_OnWind_301,2045082320,0.196019
Oahu_OnshoreWind_OnWind_301,2045082322,0.0544987
Oahu_OnshoreWind_OnWind_301,2045092300,0.0847774
Oahu_OnshoreWind_OnWind_301,2045092302,0.117073
Oahu_OnshoreWind_OnWind_301,2045092304,0.21339
Oahu_OnshoreWind_OnWind_301,2045092306,0.128854
Oahu_OnshoreWind_OnWind_301,2045092308,0.22534
Oahu_OnshoreWind_OnWind_301,2045092310,0.358588
Oahu_OnshoreWind_OnWind_301,2045092312,0.27058
Oahu_OnshoreWind_OnWind_301,2045092314,0.318777
Oahu_OnshoreWind_OnWind_301,2045092316,0.466866
Oahu_OnshoreWind_OnWind_301,2045092318,0.368967
Oahu_OnshoreWind_OnWind_301,2045092320,0.264143
Oahu_OnshoreWind_OnWind_301,2045092322,0.206165
Oahu_OnshoreWind_OnWind_301,2045102300,0.153942
Oahu_OnshoreWind_OnWind_301,2045102302,0.0818511
Oahu_OnshoreWind_OnWind_301,2045102304,0.108514
Oahu_OnshoreWind_OnWind_301,2045102306,0.202128
Oahu_OnshoreWind_OnWind_301,2045102308,0.313468
Oahu_OnshoreWind_OnWind_301,2045102310,0.363759
Oahu_OnshoreWind_OnWind_301,2045102312,0.432161
Oahu_OnshoreWind_OnWind_301,2045102314,0.431745
Oahu_OnshoreWind_OnWind_301,2045102316,0.416206
Oahu_OnshoreWind_OnWind_301,2045102318,0.393739
Oahu_OnshoreWind_OnWind_301,2045102320,0.195212
Oahu_OnshoreWind_OnWind_301,2045102322,0.117808
Oahu_OnshoreWind_OnWind_301,2045112300,0.0650832
Oahu_OnshoreWind_OnWind_301,2045112302,0.0160012
Oahu_OnshoreWind_OnWind_301,2045112304,0.0498153
Oahu_OnshoreWind_OnWind_301,2045112306,0.0726345
Oahu_OnshoreWind_OnWind_301,2045112308,0.163532
Oahu_OnshoreWind_OnWind_301,2045112310,0.257261
Oahu_OnshoreWind_OnWind_301,2045112312,0.307085
Oahu_OnshoreWind_OnWind_301,2045112314,0.265445
Oahu_OnshoreWind_OnWind_301,2045112316,0.302481
Oahu_OnshoreWind_OnWind_301,2045112318,0.356395
Oahu_OnshoreWind_OnWind_301,2045112320,0.271998
Oahu_OnshoreWind_OnWind_301,2045112322,0.31231
Oahu_OnshoreWind_OnWind_301,2045122300,0.0627265
Oahu_OnshoreWind_OnWind_301,2045122302,0.082834
Oahu_OnshoreWind_OnWind_301,2045122304,0.0808418
Oahu_OnshoreWind_OnWind_301,2045122306,0.119922
Oahu_OnshoreWind_OnWind_301,2045122308,0.0982919
Oahu_OnshoreWind_OnWind_301,2045122310,0.254714
Oahu_OnshoreWind_OnWind_301,2045122312,0.38773
Oahu_OnshoreWind_OnWind_301,2045122314,0.502495
Oahu_OnshoreWind_OnWind_301,2045122316,0.43185
Oahu_OnshoreWind_OnWind_301,2045122318,0.352418
Oahu_OnshoreWind_OnWind_301,2045122320,0.318354
Oahu_OnshoreWind_OnWind_301,2045122322,0.318362
Oahu_OnshoreWind_OnWind_302,2020012300,0.0317186
Oahu_OnshoreWind_OnWind_302,2020012302,0.15989
Oahu_OnshoreWind_OnWind_302,2020012304,0.191658
Oahu_OnshoreWind_OnWind_302,2020012306,0.41741
Oahu_OnshoreWind_OnWind_302,2020012308,0.689703
Oahu_OnshoreWind_OnWind_302,2020012310,0.56311
Oahu_OnshoreWind_OnWind_302,2020012312,0.531252
Oahu_OnshoreWind_OnWind_302,2020012314,0.385445
Oahu_OnshoreWind_OnWind_302,2020012316,0.585285
Oahu_OnshoreWind_OnWind_302,2020012318,0.583274
Oahu_OnshoreWind_OnWind_302,2020012320,0.148665
Oahu_OnshoreWind_OnWind_302,2020012322,0.148303
Oahu_OnshoreWind_OnWind_302,2020022300,0.160257
Oahu_OnshoreWind_OnWind_302,2020022302,0.370113
Oahu_OnshoreWind_OnWind_302,2020022304,0.118839
Oahu_OnshoreWind_OnWind_302,2020022306,0.00228154
Oahu_OnshoreWind_OnWind_302,2020022308,0.0
Oahu_OnshoreWind_OnWind_302,2020022310,0.0572349
Oahu_OnshoreWind_OnWind_302,2020022312,0.135974
Oahu_OnshoreWind_OnWind_302,2020022314,0.0653716
Oahu_OnshoreWind_OnWind_302,2020022316,0.000627822
Oahu_OnshoreWind_OnWind_302,2020022318,0.0
Oahu_OnshoreWind_OnWind_302,2020022320,0.0
Oahu_OnshoreWind_OnWind_302,2020022322,0.0118219
Oahu_OnshoreWind_OnWind_302,2020032300,0.613446
Oahu_OnshoreWind_OnWind_302,2020032302,0.31781
Oahu_OnshoreWind_OnWind_302,2020032304,0.220655
Oahu_OnshoreWind_OnWind_302,2020032306,0.725956
Oahu_OnshoreWind_OnWind_302,2020032308,0.656749
Oahu_OnshoreWind_OnWind_302,2020032310,0.611109
Oahu_OnshoreWind_OnWind_302,2020032312,0.461509
Oahu_OnshoreWind_OnWind_302,2020032314,0.599278
Oahu_OnshoreWind_OnWind_302,2020032316,0.685624
Oahu_OnshoreWind_OnWind_302,2020032318,0.69719
Oahu_OnshoreWind_OnWind_302,2020032320,0.629828
Oahu_OnshoreWind_OnWind_302,2020032322,0.494774
Oahu_OnshoreWind_OnWind_302,2020042300,0.0110643
Oahu_OnshoreWind_OnWind_302,2020042302,0.00735541
Oahu_OnshoreWind_OnWind_302,2020042304,5.33759e-05
Oahu_OnshoreWind_OnWind_302,2020042306,0.00793792
Oahu_OnshoreWind_OnWind_302,2020042308,0.0
Oahu_OnshoreWind_OnWind_302,2020042310,0.00269704
Oahu_OnshoreWind_OnWind_302,2020042312,0.00610675
Oahu_OnshoreWind_OnWind_302,2020042314,0.00169226
Oahu_OnshoreWind_OnWind_302,2020042316,0.00308954
Oahu_OnshoreWind_OnWind_302,2020042318,0.0
Oahu_OnshoreWind_OnWind_302,2020042320,0.0
Oahu_OnshoreWind_OnWind_302,2020042322,0.0
Oahu_OnshoreWind_OnWind_302,2020052300,0.0109027
Oahu_OnshoreWind_OnWind_302,2020052302,0.00116301
Oahu_OnshoreWind_OnWind_302,2020052304,5.73625e-05
Oahu_OnshoreWind_OnWind_302,2020052306,0.000178177
Oahu_OnshoreWind_OnWind_302,2020052308,0.00326631
Oahu_OnshoreWind_OnWind_302,2020052310,0.00588159
Oahu_OnshoreWind_OnWind_302,2020052312,0.000813039
Oahu_OnshoreWind_OnWind_302,2020052314,0.0
Oahu_OnshoreWind_OnWind_302,2020052316,0.00154462
Oahu_OnshoreWind_OnWind_302,2020052318,0.00170908
Oahu_OnshoreWind_OnWind_302,2020052320,0.0
Oahu_OnshoreWind_OnWind_302,2020052322,0.000669282
Oahu_OnshoreWind_OnWind_302,2020062300,0.0462269
Oahu_OnshoreWind_OnWind_302,2020062302,0.0216761
Oahu_OnshoreWind_OnWind_302,2020062304,0.142753
Oahu_OnshoreWind_OnWind_302,2020062306,6.22491e-05
Oahu_OnshoreWind_OnWind_302,2020062308,0.0712029
Oahu_OnshoreWind_OnWind_302,2020062310,0.104369
Oahu_OnshoreWind_OnWind_302,2020062312,0.229301
Oahu_OnshoreWind_OnWind_302,2020062314,0.232636
Oahu_OnshoreWind_OnWind_302,2020062316,0.239474
Oahu_OnshoreWind_OnWind_302,2020062318,0.131545
Oahu_OnshoreWind_OnWind_302,2020062320,0.0382176
Oahu_OnshoreWind_OnWind_302,2020062322,0.000899952
Oahu_OnshoreWind_OnWind_302,2020072300,0.441332
Oahu_OnshoreWind_OnWind_302,2020072302,0.138358
Oahu_OnshoreWind_OnWind_302,2020072304,0.129248
Oahu_OnshoreWind_OnWind_302,2020072306,0.28607
Oahu_OnshoreWind_OnWind_302,2020072308,0.564773
Oahu_OnshoreWind_OnWind_302,2020072310,0.536156
Oahu_OnshoreWind_OnWind_302,2020072312,0.498377
Oahu_OnshoreWind_OnWind_302,2020072314,0.43984
Oahu_OnshoreWind_OnWind_302,2020072316,0.409878
Oahu_OnshoreWind_OnWind_302,2020072318,0.718459
Oahu_OnshoreWind_OnWind_302,2020072320,0.270516
Oahu_OnshoreWind_OnWind_302,2020072322,0.162149
Oahu_OnshoreWind_OnWind_302,2020082300,0.00560879
Oahu_OnshoreWind_OnWind_302,2020082302,0.0
Oahu_OnshoreWind_OnWind_302,2020082304,0.014248
Oahu_OnshoreWind_OnWind_302,2020082306,0.0419417
Oahu_OnshoreWind_OnWind_302,2020082308,0.147646
Oahu_OnshoreWind_OnWind_302,2020082310,0.218121
Oahu_OnshoreWind_OnWind_302,2020082312,0.201401
Oahu_OnshoreWind_OnWind_302,2020082314,0.247564
Oahu_OnshoreWind_OnWind_302,2020082316,0.211835
Oahu_OnshoreWind_OnWind_302,2020082318,0.250967
Oahu_OnshoreWind_OnWind_302,2020082320,0.195012
Oahu_OnshoreWind_OnWind_302,2020082322,0.101242
Oahu_OnshoreWind_OnWind_302,2020092300,0.394894
Oahu_OnshoreWind_OnWind_302,2020092302,0.112062
Oahu_OnshoreWind_OnWind_302,2020092304,0.0644392
Oahu_OnshoreWind_OnWind_302,2020092306,0.0289456
Oahu_OnshoreWind_OnWind_302,2020092308,0.0582551
Oahu_OnshoreWind_OnWind_302,2020092310,0.365723
Oahu_OnshoreWind_OnWind_302,2020092312,0.237281
Oahu_OnshoreWind_OnWind_302,2020092314,0.278882
Oahu_OnshoreWind_OnWind_302,2020092316,0.335129
Oahu_OnshoreWind_OnWind_302,2020092318,0.565224
Oahu_OnshoreWind_OnWind_302,2020092320,0.227372
Oahu_OnshoreWind_OnWind_302,2020092322,0.195147
Oahu_OnshoreWind_OnWind_302,2020102300,0.0119269
Oahu_OnshoreWind_OnWind_302,2020102302,0.0153531
Oahu_OnshoreWind_OnWind_302,2020102304,0.0457609
Oahu_OnshoreWind_OnWind_302,2020102306,0.177798
Oahu_OnshoreWind_OnWind_302,2020102308,0.0427439
Oahu_OnshoreWind_OnWind_302,2020102310,0.156435
Oahu_OnshoreWind_OnWind_302,2020102312,0.186513
Oahu_OnshoreWind_OnWind_302,2020102314,0.244928
Oahu_OnshoreWind_OnWind_302,2020102316,0.182169
Oahu_OnshoreWind_OnWind_302,2020102318,0.0562345
Oahu_OnshoreWind_OnWind_302,2020102320,0.0091057
Oahu_OnshoreWind_OnWind_302,2020102322,0.079354
Oahu_OnshoreWind_OnWind_302,2020112300,0.0
Oahu_OnshoreWind_OnWind_302,2020112302,0.201166
Oahu_OnshoreWind_OnWind_302,2020112304,0.227873
Oahu_OnshoreWind_OnWind_302,2020112306,0.166154
Oahu_OnshoreWind_OnWind_302,2020112308,0.687563
Oahu_OnshoreWind_OnWind_302,2020112310,0.544592
Oahu_OnshoreWind_OnWind_302,2020112312,0.524522
Oahu_OnshoreWind_OnWind_302,2020112314,0.653197
Oahu_OnshoreWind_OnWind_302,2020112316,0.621391
Oahu_OnshoreWind_OnWind_302,2020112318,0.662691
Oahu_OnshoreWind_OnWind_302,2020112320,0.689287
Oahu_OnshoreWind_OnWind_302,2020112322,0.257345
Oahu_OnshoreWind_OnWind_302,2020122300,0.562619
Oahu_OnshoreWind_OnWind_302,2020122302,0.107427
Oahu_OnshoreWind_OnWind_302,2020122304,0.019304
Oahu_OnshoreWind_OnWind_302,2020122306,0.0799922
Oahu_OnshoreWind_OnWind_302,2020122308,0.18839
Oahu_OnshoreWind_OnWind_302,2020122310,0.196322
Oahu_OnshoreWind_OnWind_302,2020122312,0.265524
Oahu_OnshoreWind_OnWind_302,2020122314,0.357988
Oahu_OnshoreWind_OnWind_302,2020122316,0.237246
Oahu_OnshoreWind_OnWind_302,2020122318,0.0995772
Oahu_OnshoreWind_OnWind_302,2020122320,0.133468
Oahu_OnshoreWind_OnWind_302,2020122322,0.0875569
Oahu_OnshoreWind_OnWind_302,2025012300,0.0317186
Oahu_OnshoreWind_OnWind_302,2025012302,0.15989
Oahu_OnshoreWind_OnWind_302,2025012304,0.191658
Oahu_OnshoreWind_OnWind_302,2025012306,0.41741
Oahu_OnshoreWind_OnWind_302,2025012308,0.689703
Oahu_OnshoreWind_OnWind_302,2025012310,0.56311
Oahu_OnshoreWind_OnWind_302,2025012312,0.531252
Oahu_OnshoreWind_OnWind_302,2025012314,0.385445
Oahu_OnshoreWind_OnWind_302,2025012316,0.585285
Oahu_OnshoreWind_OnWind_302,2025012318,0.583274
Oahu_OnshoreWind_OnWind_302,2025012320,0.148665
Oahu_OnshoreWind_OnWind_302,2025012322,0.148303
Oahu_OnshoreWind_OnWind_302,2025022300,0.160257
Oahu_OnshoreWind_OnWind_302,2025022302,0.370113
Oahu_OnshoreWind_OnWind_302,2025022304,0.118839
Oahu_OnshoreWind_OnWind_302,2025022306,0.00228154
Oahu_OnshoreWind_OnWind_302,2025022308,0.0
Oahu_OnshoreWind_OnWind_302,2025022310,0.0572349
Oahu_OnshoreWind_OnWind_302,2025022312,0.135974
Oahu_OnshoreWind_OnWind_302,2025022314,0.0653716
Oahu_OnshoreWind_OnWind_302,2025022316,0.000627822
Oahu_OnshoreWind_OnWind_302,2025022318,0.0
Oahu_OnshoreWind_OnWind_302,2025022320,0.0
Oahu_OnshoreWind_OnWind_302,2025022322,0.0118219
Oahu_OnshoreWind_OnWind_302,2025032300,0.613446
Oahu_OnshoreWind_OnWind_302,2025032302,0.31781
Oahu_OnshoreWind_OnWind_302,2025032304,0.220655
Oahu_OnshoreWind_OnWind_302,2025032306,0.725956
Oahu_OnshoreWind_OnWind_302,2025032308,0.656749
Oahu_OnshoreWind_OnWind_302,2025032310,0.611109
Oahu_OnshoreWind_OnWind_302,2025032312,0.461509
Oahu_OnshoreWind_OnWind_302,2025032314,0.599278
Oahu_OnshoreWind_OnWind_302,2025032316,0.685624
